symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2475,地琈         ,20000302,44.9,44.9,44.9,44.9,1,45,6.9048,0,152219,6.6768
2475,地琈         ,20000303,48,48,48,48,1,48,6.9042,0,162729,6.6763
2475,地琈         ,20000304,51,51,51,51,34,1739,6.25,0.001,172900,6.0625
2475,地琈         ,20000306,54.5,54.5,54.5,54.5,691,37660,6.8627,0.0204,184765,6.6375
2475,地琈         ,20000307,58,58,58,58,3736,216708,6.422,0.1102,196631,6.2242
2475,地琈         ,20000308,62,62,59,62,79068,4877995,6.8966,2.3323,210192,6.6691
2475,地琈         ,20000309,64,64,62,62.5,31089,1968835,0.8065,0.917,211887,0.8032
2475,地琈         ,20000310,62.5,62.5,58.5,58.5,23563,1403778,-6.4,0.695,198326,-6.614
2475,地琈         ,20000313,55,56,54.5,54.5,6399,350110,-6.8376,0.1887,184765,-7.0826
2475,地琈         ,20000314,51,52.5,51,52,19438,998320,-4.5872,0.5734,176290,-4.6957
2475,地琈         ,20000315,52,55,51,52.5,12874,682034,0.9615,0.3797,177985,0.9569
2475,地琈         ,20000316,50,51,48.9,50.5,15446,767528,-3.8095,0.4556,171205,-3.884
2475,地琈         ,20000317,50.5,51,49.5,50,10366,519273,-0.9901,0.3058,169510,-0.995
2475,地琈         ,20000320,48.3,48.3,48.3,48.3,188,9076,-3.4,0.0055,163746,-3.4591
2475,地琈         ,20000321,46.7,51.5,46.7,51.5,14087,693398,6.6253,0.4155,174595,6.415
2475,地琈         ,20000322,50.5,52,49.7,49.7,14820,744302,-3.4951,0.4371,168492,-3.5577
2475,地琈         ,20000323,51.5,52.5,50.5,52,17530,905256,4.6278,0.5171,176290,4.5239
2475,地琈         ,20000324,52,52,50.5,50.5,11380,577016,-2.8846,0.3357,171205,-2.927
2475,地琈         ,20000327,50,52,49.1,51,14493,728412,0.9901,0.4275,172900,0.9852
2475,地琈         ,20000328,51,51,49.5,50,10534,528489,-1.9608,0.3107,169510,-1.9803
2475,地琈         ,20000329,49.9,53,49.3,52,17788,924188,4,0.5247,176290,3.9221
2475,地琈         ,20000330,52,52.5,50,51,12860,661713,-1.9231,0.3793,172900,-1.9418
2475,地琈         ,20000331,50.5,51,50,50,7839,393518,-1.9608,0.2312,169510,-1.9803
2475,地琈         ,20000401,50,52.5,50,51.5,11254,571968,3,0.332,174595,2.9559
2475,地琈         ,20000405,50,50.5,49.6,49.7,10912,545138,-3.4951,0.3219,168492,-3.5577
2475,地琈         ,20000406,50,50.5,49,49,8115,404898,-1.4085,0.2394,166119,-1.4185
2475,地琈         ,20000407,49,49.5,48.2,48.2,8081,393797,-1.6327,0.2384,163407,-1.6461
2475,地琈         ,20000408,48.1,49,47.7,48.2,12627,611195,0,0.3725,163407,0
2475,地琈         ,20000410,48.3,50,48.2,48.7,10134,497178,1.0373,0.2989,165102,1.032
2475,地琈         ,20000411,50,52,49,51,24854,1264167,4.7228,0.7331,172900,4.6147
2475,地琈         ,20000412,51,51,48.8,48.8,13502,668706,-4.3137,0.3983,165441,-4.4095
2475,地琈         ,20000413,48,48.2,47,47.5,7086,337249,-2.6639,0.209,161034,-2.7001
2475,地琈         ,20000414,47,47.8,45.2,45.6,9026,421745,-4,0.2662,154593,-4.0822
2475,地琈         ,20000415,42.5,44.5,42.5,42.5,9357,399475,-6.7982,0.276,144083,-7.0404
2475,地琈         ,20000417,42,43.5,41.5,41.5,6958,293466,-2.3529,0.2052,140693,-2.3811
2475,地琈         ,20000418,43.5,43.5,42.1,42.9,8449,361859,3.3735,0.2492,145439,3.3178
2475,地琈         ,20000419,43.9,44.5,42.5,42.8,5243,226274,-0.2331,0.1547,145100,-0.2334
2475,地琈         ,20000420,43,43,41.4,41.6,3821,160057,-2.8037,0.1127,141032,-2.8438
2475,地琈         ,20000421,41.7,42,41,41.4,4997,207416,-0.4808,0.1474,140354,-0.4819
2475,地琈         ,20000424,41.1,41.3,38.6,39,6658,262056,-5.7971,0.1964,132217,-5.9719
2475,地琈         ,20000425,38,39,37,38.2,4235,161193,-2.0513,0.1249,129505,-2.0726
2475,地琈         ,20000426,38.5,38.9,35.7,36,4121,153303,-5.7592,0.1216,122047,-5.9317
2475,地琈         ,20000427,35.8,36.5,33.8,35.2,6490,225897,-2.2222,0.1914,119335,-2.2473
2475,地琈         ,20000428,35.4,37.5,34.5,37.5,5397,195478,6.5341,0.1592,127132,6.3295
2475,地琈         ,20000429,37.4,37.4,36,37.3,4487,165422,-0.5333,0.1324,126454,-0.5348
2475,地琈         ,20000502,37.3,37.5,36.2,37,2197,80582,-0.8043,0.0648,125437,-0.8075
2475,地琈         ,20000503,36.5,36.8,35.5,35.5,2682,96325,-4.0541,0.0791,120352,-4.1385
2475,地琈         ,20000504,35.1,36.5,35.1,36,2950,105330,1.4085,0.087,122047,1.3986
2475,地琈         ,20000505,36,38,35.3,38,3337,122935,5.5556,0.0984,128827,5.4067
2475,地琈         ,20000506,37.8,38,36.8,37.4,3550,132708,-1.5789,0.1047,126793,-1.5915
2475,地琈         ,20000508,37.4,37.4,36.3,36.6,2501,92342,-2.139,0.0738,124081,-2.1622
2475,地琈         ,20000509,36.6,37.4,36.6,37.3,2239,83055,1.9126,0.066,126454,1.8945
2475,地琈         ,20000510,38,39.8,37.8,39,7504,292350,4.5576,0.2213,132217,4.4568
2475,地琈         ,20000511,38,38.5,37,37.2,4114,155338,-4.6154,0.1213,126115,-4.7253
2475,地琈         ,20000512,38.5,38.5,37.6,38,3031,115108,2.1505,0.0894,128827,2.1277
2475,地琈         ,20000515,38.3,38.5,37.2,37.5,2373,89855,-1.3158,0.07,127132,-1.3245
2475,地琈         ,20000516,37.5,38.4,37.5,38,1831,69411,1.3333,0.054,128827,1.3245
2475,地琈         ,20000517,38.5,40.5,38.4,40.4,9843,388370,6.3158,0.2903,136964,6.1244
2475,地琈         ,20000518,39,39.7,38.6,38.9,4330,169306,-3.7129,0.1277,131878,-3.7836
2475,地琈         ,20000519,38.7,38.9,38.4,38.6,1939,74793,-0.7712,0.0572,130861,-0.7742
2475,地琈         ,20000520,38.6,38.6,37,37.1,3308,125931,-3.886,0.0976,125776,-3.9635
2475,地琈         ,20000522,38,38.4,37.5,37.5,1808,68344,1.0782,0.0533,127132,1.0724
2475,地琈         ,20000523,37.5,37.7,36.7,37.1,1875,69475,-1.0667,0.0553,125776,-1.0724
2475,地琈         ,20000524,36.5,37,36.3,36.5,2308,84311,-1.6173,0.0681,123742,-1.6305
2475,地琈         ,20000525,37,37.2,36.2,36.6,1466,53723,0.274,0.0432,124081,0.2736
2475,地琈         ,20000526,36.5,37,36.3,36.6,1445,52802,0,0.0426,124081,0
2475,地琈         ,20000529,36.7,37.5,36.6,36.8,1522,56382,0.5464,0.0449,124759,0.545
2475,地琈         ,20000530,37,37.3,37,37.2,1113,41364,1.087,0.0328,126115,1.0811
2475,地琈         ,20000531,37.7,39,37.5,38.2,3528,134869,2.6882,0.1041,129505,2.6527
2475,地琈         ,20000601,38.2,38.3,37.6,37.9,1189,44899,-0.7853,0.0351,128488,-0.7884
2475,地琈         ,20000602,38.2,38.5,37.5,37.8,3632,138444,-0.2639,0.1071,128149,-0.2642
2475,地琈         ,20000603,38.2,38.5,37.2,37.3,2612,98750,-1.3228,0.077,126454,-1.3316
2475,地琈         ,20000605,37.5,39.9,37.5,39.9,12099,474484,6.9705,0.3569,135268,6.7383
2475,地琈         ,20000607,41.5,42.6,41,42.6,8689,367470,6.7669,0.2563,144422,6.5478
2475,地琈         ,20000608,45,45,41.5,42,19503,845002,-1.4085,0.5753,142388,-1.4185
2475,地琈         ,20000609,42.4,43,42,43,6336,269776,2.381,0.1869,145778,2.353
2475,地琈         ,20000612,43,43.1,40.5,41,5042,210430,-4.6512,0.1487,138998,-4.7628
2475,地琈         ,20000613,39.5,42,39.5,40.9,4655,189679,-0.2439,0.1373,138659,-0.2442
2475,地琈         ,20000614,40.5,41.9,40.5,40.6,3227,131830,-0.7335,0.0952,137642,-0.7362
2475,地琈         ,20000615,40.6,40.7,39.6,39.7,3576,143495,-2.2167,0.1055,134590,-2.2417
2475,地琈         ,20000616,39.8,40.6,39.2,39.5,3494,139163,-0.5038,0.1031,133912,-0.5051
2475,地琈         ,20000617,39.5,41,38.5,41,4065,159652,3.7975,0.1199,138998,3.7271
2475,地琈         ,20000619,40.6,40.7,39.3,39.6,2757,109903,-3.4146,0.0813,134251,-3.4743
2475,地琈         ,20000620,40.7,40.7,39.1,39.2,2938,116756,-1.0101,0.0867,132895,-1.0152
2475,地琈         ,20000621,39.8,39.8,39,39.2,1624,63795,0,0.0479,132895,0
2475,地琈         ,20000622,39.1,39.6,39,39.4,1819,71607,0.5102,0.0537,133573,0.5089
2475,地琈         ,20000623,39.4,39.4,38.8,39,1875,73152,-1.0152,0.0553,132217,-1.0204
2475,地琈         ,20000626,39,39,38,38.2,1670,63982,-2.0513,0.0493,129505,-2.0726
2475,地琈         ,20000627,38,38.6,37.5,37.7,1739,66042,-1.3089,0.0513,127810,-1.3175
2475,地琈         ,20000628,37.5,37.7,36.2,36.7,2616,96152,-2.6525,0.0772,124420,-2.6883
2475,地琈         ,20000629,37,37,34.5,36.2,5056,179603,-1.3624,0.1491,122725,-1.3718
2475,地琈         ,20000630,35.7,35.9,34.6,35.6,2698,95532,-1.6575,0.0796,120691,-1.6713
2475,地琈         ,20000703,35.4,35.4,33.2,33.9,4718,160602,-4.7753,0.1392,114927,-4.8931
2475,地琈         ,20000704,33.6,33.7,32.5,33.1,3211,106186,-2.3599,0.0947,112215,-2.3882
2475,地琈         ,20000705,33,34.8,33,34.5,2951,99731,4.2296,0.087,116961,4.1426
2475,地琈         ,20000706,34.2,35.6,33.7,35.4,3867,135839,2.6087,0.1141,120013,2.5752
2475,地琈         ,20000707,35.5,36.2,35,36,3391,120525,1.6949,0.1,122047,1.6807
2475,地琈         ,20000710,35.7,36,34.3,34.8,2114,73896,-3.3333,0.0624,117978,-3.3902
2475,地琈         ,20000711,34.2,35,34,35,2113,72879,0.5747,0.0623,118657,0.5731
2475,地琈         ,20000712,34,34.3,33.5,33.5,1147,38685,-1.4286,0.0338,113571,-1.4389
2475,地琈         ,20000713,34,34.8,33.7,34.3,1924,66205,2.3881,0.0568,116283,2.36
2475,地琈         ,20000714,34.6,35.8,34.3,35.6,4578,160689,3.7901,0.135,120691,3.72
2475,地琈         ,20000715,35.4,35.8,33.3,34.3,9484,323012,-3.6517,0.2797,116283,-3.72
2475,地琈         ,20000717,34.2,34.2,33.5,34,3095,104729,-0.8746,0.0913,115266,-0.8785
2475,地琈         ,20000718,34,34.8,33.6,34.4,3556,121666,1.1765,0.1049,116622,1.1696
2475,地琈         ,20000719,34.1,35,34,34.5,4552,157571,0.2907,0.1343,116961,0.2903
2475,地琈         ,20000720,34.2,34.3,33.5,34,2624,88802,-1.4493,0.0774,115266,-1.4599
2475,地琈         ,20000721,34,34.3,33.2,34,3360,112755,0,0.0991,115266,0
2475,地琈         ,20000724,33.9,33.9,33.3,33.3,1660,55671,-2.0588,0.049,112893,-2.0803
2475,地琈         ,20000725,33,33.8,32.8,32.8,3064,101888,-1.5015,0.0904,111198,-1.5129
2475,地琈         ,20000726,32.9,33.4,32,32.6,2846,93024,-0.6098,0.0839,110520,-0.6116
2475,地琈         ,20000727,33,33,31,31.7,3444,108911,-2.7607,0.1016,107469,-2.7996
2475,地琈         ,20000728,31.6,33.8,31.4,33.8,4681,153839,6.6246,0.1381,114588,6.4144
2475,地琈         ,20000729,33.7,33.7,33.1,33.7,2220,74252,-0.2959,0.0655,114249,-0.2963
2475,地琈         ,20000731,33.7,33.8,33.3,33.7,1694,56765,0,0.05,114249,0
2475,地琈         ,20000801,33.8,34,33.1,33.5,4183,139982,-0.5935,0.1234,113571,-0.5952
2475,地琈         ,20000802,31.3,31.3,30.2,31.2,5912,182062,2.4478,0.1567,117686,2.4183
2475,地琈         ,20000803,30.9,32.2,30.6,32.2,4379,136399,3.2051,0.1161,121458,3.1548
2475,地琈         ,20000804,32,32.5,31.5,32.4,2239,71799,0.6211,0.0594,122212,0.6192
2475,地琈         ,20000805,32.2,33.3,31.8,33,4149,135797,1.8519,0.11,124476,1.8349
2475,地琈         ,20000807,33,33,32.2,32.7,2813,91429,-0.9091,0.0746,123344,-0.9132
2475,地琈         ,20000808,32.4,33.3,32.2,33.3,3049,100394,1.8349,0.0808,125607,1.8182
2475,地琈         ,20000809,33.3,34.7,33,34.6,7258,248697,3.9039,0.1924,130511,3.8296
2475,地琈         ,20000810,34.2,34.4,33.7,33.9,3815,129764,-2.0231,0.1011,127870,-2.0439
2475,地琈         ,20000811,33.5,33.9,33.3,33.5,2361,79197,-1.1799,0.0626,126362,-1.187
2475,地琈         ,20000814,33.5,35.3,33.5,34.4,7152,246025,2.6866,0.1896,129756,2.6511
2475,地琈         ,20000815,34.4,34.4,33.8,34.3,2622,89431,-0.2907,0.0695,129379,-0.2911
2475,地琈         ,20000816,35,35.9,34.5,35.7,12747,452241,4.0816,0.3379,134660,4.0005
2475,地琈         ,20000817,35.8,36.2,35.3,36,10793,387470,0.8403,0.2861,135792,0.8368
2475,地琈         ,20000818,36,36.3,35.4,35.9,6873,245239,-0.2778,0.1822,135414,-0.2782
2475,地琈         ,20000819,35.5,35.9,35,35.4,5014,177327,-1.3928,0.1329,133528,-1.4025
2475,地琈         ,20000821,35.4,37.4,35.1,37.4,13687,497303,5.6497,0.3629,141072,5.4959
2475,地琈         ,20000822,37.8,39.4,37,37.9,18885,720077,1.3369,0.5007,142958,1.328
2475,地琈         ,20000824,38.4,38.9,37.3,37.7,10206,388634,-0.5277,0.2706,142204,-0.5291
2475,地琈         ,20000825,37.5,37.6,36.2,36.3,7021,257792,-3.7135,0.1861,136923,-3.7842
2475,地琈         ,20000828,36,36,35,35.3,3702,131187,-2.7548,0.0981,133151,-2.7935
2475,地琈         ,20000829,35.1,37,34.7,36.7,7395,263139,3.966,0.196,138432,3.8894
2475,地琈         ,20000830,36.5,36.5,35,36.2,4959,176991,-1.3624,0.1315,136546,-1.3718
2475,地琈         ,20000831,35.3,36.6,35.3,36,5735,207199,-0.5525,0.152,135792,-0.554
2475,地琈         ,20000901,36.3,36.3,34.8,35.5,5597,198584,-1.3889,0.1484,133906,-1.3986
2475,地琈         ,20000902,35.3,36.7,35.3,36.6,10954,395731,3.0986,0.2904,138055,3.0516
2475,地琈         ,20000904,37,38.4,37,37.9,15113,570623,3.5519,0.4007,142958,3.4903
2475,地琈         ,20000905,39,40.5,39,40.2,34399,1374672,6.0686,0.912,151634,5.8916
2475,地琈         ,20000906,39.8,41.3,39.2,40.8,26282,1058832,1.4925,0.6968,153897,1.4815
2475,地琈         ,20000907,40.2,40.4,39.3,39.7,15997,635360,-2.6961,0.4241,149748,-2.7331
2475,地琈         ,20000908,40.4,40.6,37.8,38.9,19828,774931,-2.0151,0.5257,146730,-2.0357
2475,地琈         ,20000911,37,38.2,37,37.8,6594,247641,-2.8278,0.1748,142581,-2.8685
2475,地琈         ,20000913,37.1,39.2,36.8,39.2,11516,441305,3.7037,0.3053,147862,3.6368
2475,地琈         ,20000914,39,39,36.5,36.5,14000,522452,-6.8878,0.3712,137678,-7.1364
2475,地琈         ,20000915,35.9,36.8,34.3,35.3,14984,532663,-3.2877,0.3972,133151,-3.3429
2475,地琈         ,20000916,34.5,35,34,34.9,5910,203651,-1.1331,0.1567,131642,-1.1396
2475,地琈         ,20000918,34.9,35.5,34.2,35.2,4639,162233,0.8596,0.123,132774,0.8559
2475,地琈         ,20000919,35.1,35.5,34,34,6383,221039,-3.4091,0.1692,128248,-3.4686
2475,地琈         ,20000920,34.6,34.9,32.1,33.6,9022,299537,-1.1765,0.2392,126739,-1.1834
2475,地琈         ,20000921,33,33.8,32.8,33.6,3500,116437,0,0.0928,126739,0
2475,地琈         ,20000922,33,33.1,31.3,31.3,6908,221203,-6.8452,0.1831,118063,-7.0908
2475,地琈         ,20000925,31.5,32.5,30.5,32,4509,142169,2.2364,0.1195,120704,2.2118
2475,地琈         ,20000926,32,32,30.8,31.9,4503,141239,-0.3125,0.1194,120326,-0.313
2475,地琈         ,20000927,31.8,32.4,31.3,32,6428,204684,0.3135,0.1704,120704,0.313
2475,地琈         ,20000928,31.9,32.5,31.5,32,3554,113428,0,0.0942,120704,0
2475,地琈         ,20000929,31.8,32,30.5,30.5,4874,151956,-4.6875,0.1292,115046,-4.8009
2475,地琈         ,20000930,29.5,29.8,28.4,28.4,6164,178301,-6.8852,0.1634,107124,-7.1338
2475,地琈         ,20001002,28,28.9,27,27.4,5286,147598,-3.5211,0.1401,103352,-3.5846
2475,地琈         ,20001003,27.1,29,26.4,28.3,7869,220857,3.2847,0.2086,106747,3.2319
2475,地琈         ,20001004,27.4,27.4,27.4,27.4,330,9040,-3.1802,0.0087,103352,-3.2319
2475,地琈         ,20001005,26.5,28.8,26.5,27.1,4524,122302,-1.0949,0.1199,102221,-1.1009
2475,地琈         ,20001006,27.9,28.9,27.5,28.9,8634,246713,6.6421,0.2289,109010,6.4308
2475,地琈         ,20001007,29.2,29.3,28.3,28.7,5778,166249,-0.692,0.1532,108256,-0.6944
2475,地琈         ,20001009,28.3,28.3,27.7,27.7,3301,92005,-3.4843,0.0875,104484,-3.5465
2475,地琈         ,20001011,26.8,27,26.8,26.8,1100,29477,-3.2491,0.0292,101089,-3.3031
2475,地琈         ,20001012,25.5,26.8,25,25.6,5916,149233,-4.4776,0.1568,96563,-4.581
2475,地琈         ,20001013,24,26,23.9,25.8,6898,169569,0.7813,0.1829,97317,0.7782
2475,地琈         ,20001016,26.9,27,24,24,6037,154110,-6.9767,0.16,90528,-7.2321
2475,地琈         ,20001017,23,24.8,23,24.7,5662,136295,2.9167,0.1501,93168,2.8749
2475,地琈         ,20001018,24,24.2,23,23,5093,119934,-6.8826,0.135,86756,-7.1309
2475,地琈         ,20001019,23.5,23.9,21.4,22.4,8777,197336,-2.6087,0.2327,84492,-2.6433
2475,地琈         ,20001020,23.9,23.9,23.5,23.9,4626,110301,6.6964,0.1226,90150,6.4818
2475,地琈         ,20001021,25.1,25.5,24.2,25.5,7806,195156,6.6946,0.2069,96186,6.48
2475,地琈         ,20001023,25.3,27,24.7,26.3,11772,308504,3.1373,0.3121,99203,3.089
2475,地琈         ,20001024,26.3,28.1,25.8,28.1,11777,321402,6.8441,0.3122,105993,6.6201
2475,地琈         ,20001025,27.6,29.2,27.6,29,14605,420060,3.2028,0.3872,109388,3.1526
2475,地琈         ,20001026,28,30,28,30,14097,408157,3.4483,0.3737,113160,3.3902
2475,地琈         ,20001027,29.2,30,29,29,7845,229786,-3.3333,0.208,109388,-3.3902
2475,地琈         ,20001030,28,28,28,28,35,991,-3.4483,0.0009,105616,-3.5091
2475,地琈         ,20001031,27.1,27.1,27.1,27.1,1012,27431,-3.2143,0.0268,102221,-3.2671
2475,地琈         ,20001101,26.2,26.7,26.2,26.2,2860,74973,-3.321,0.0758,98826,-3.3774
2475,地琈         ,20001102,25.3,26.1,25.3,25.7,5941,151725,-1.9084,0.1575,96940,-1.9268
2475,地琈         ,20001103,25.7,26.4,25,25.7,5325,136056,0,0.1412,96940,0
2475,地琈         ,20001104,25.7,26,24.9,24.9,4393,110591,-3.1128,0.1165,93922,-3.1623
2475,地琈         ,20001106,24.1,24.4,24.1,24.1,2033,49009,-3.2129,0.0539,90905,-3.2656
2475,地琈         ,20001107,23.3,25,23.3,25,4093,99719,3.7344,0.1085,94300,3.6664
2475,地琈         ,20001108,25,26.6,24.5,26.1,6985,180894,4.4,0.1852,98449,4.3059
2475,地琈         ,20001109,25.2,25.8,24.7,25.1,3911,98440,-3.8314,0.1037,94677,-3.9067
2475,地琈         ,20001110,24.9,26.2,24.8,25.9,5086,130571,3.1873,0.1348,97694,3.1375
2475,地琈         ,20001113,25,25.1,24.1,24.1,5283,129173,-6.9498,0.1401,90905,-7.2031
2475,地琈         ,20001114,23,24.4,23,23.5,2325,54754,-2.4896,0.0616,88642,-2.5211
2475,地琈         ,20001115,24.4,24.5,23,23.2,4823,114853,-1.2766,0.1279,87510,-1.2848
2475,地琈         ,20001116,23,23.2,22.1,23.2,4944,111650,0,0.1311,87510,0
2475,地琈         ,20001117,22.5,23,22.2,22.5,2223,50218,-3.0172,0.0589,84870,-3.0637
2475,地琈         ,20001118,22.4,23,22,22.5,2187,49325,0,0.058,84870,0
2475,地琈         ,20001120,21.7,22,21,21,4163,88508,-6.6667,0.1104,79212,-6.8993
2475,地琈         ,20001121,20.3,21.7,20.3,21.4,6548,135200,1.9048,0.1736,80720,1.8868
2475,地琈         ,20001122,21.4,21.7,21,21,3834,81962,-1.8692,0.1016,79212,-1.8868
2475,地琈         ,20001123,20.4,21.6,20.3,21.1,5319,110135,0.4762,0.141,79589,0.4751
2475,地琈         ,20001124,21.3,22.3,21.2,22.3,4956,108137,5.6872,0.1314,84115,5.5314
2475,地琈         ,20001127,22.5,23,22,22.7,5919,132927,1.7937,0.1569,85624,1.7778
2475,地琈         ,20001128,22.4,23,22.1,22.5,4525,101987,-0.8811,0.12,84870,-0.885
2475,地琈         ,20001129,22.1,22.4,22,22.3,2762,61433,-0.8889,0.0732,84115,-0.8929
2475,地琈         ,20001130,22.1,22.4,22,22.3,2727,60628,0,0.0723,84115,0
2475,地琈         ,20001201,22.1,22.3,21.8,22.3,2188,48212,0,0.058,84115,0
2475,地琈         ,20001202,22.3,22.5,21.8,22.3,2501,55414,0,0.0663,84115,0
2475,地琈         ,20001204,22,22.1,21.9,21.9,1006,22106,-1.7937,0.0267,82606,-1.81
2475,地琈         ,20001205,21.5,21.8,21.3,21.4,3121,66937,-2.2831,0.0827,80720,-2.3096
2475,地琈         ,20001206,21.9,22,21.3,21.4,2602,56134,0,0.069,80720,0
2475,地琈         ,20001207,20.8,21.2,20.7,20.7,2408,50115,-3.271,0.0638,78080,-3.3257
2475,地琈         ,20001208,20.1,20.7,20.1,20.2,3791,76936,-2.4155,0.1005,76194,-2.4451
2475,地琈         ,20001211,20.2,20.7,20.2,20.5,1266,25854,1.4851,0.0336,77326,1.4742
