symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
1402,环狥穝       ,20000104,77,80,76,79.5,41007,3220611,6,1.491,218652,5.8269
1402,环狥穝       ,20000105,76.5,78.5,76,78,22000,1696715,-1.8868,0.7999,214526,-1.9048
1402,环狥穝       ,20000106,78,82.5,77,77,23119,1857529,-1.2821,0.8406,211776,-1.2903
1402,环狥穝       ,20000107,75,76,72,73.5,19195,1405250,-4.5455,0.6979,202150,-4.652
1402,环狥穝       ,20000110,73,74,72,73.5,22052,1613692,0,0.8018,202150,0
1402,环狥穝       ,20000111,74.5,75,69,70,24192,1750457,-4.7619,0.8796,192523,-4.879
1402,环狥穝       ,20000112,70.5,73.5,70,71.5,17582,1266336,2.1429,0.6393,196649,2.1202
1402,环狥穝       ,20000113,71.5,72.5,68,68.5,20725,1434453,-4.1958,0.7535,188398,-4.2864
1402,环狥穝       ,20000114,68.5,70.5,67.5,69.5,13431,922206,1.4599,0.4883,191148,1.4493
1402,环狥穝       ,20000115,71,72,70.5,71,10325,734746,2.1583,0.3754,195274,2.1353
1402,环狥穝       ,20000117,71,72.5,70.5,71,11443,818949,0,0.4161,195274,0
1402,环狥穝       ,20000118,71.5,72.5,70.5,71,12004,857234,0,0.4365,195274,0
1402,环狥穝       ,20000119,71.5,75.5,71,73.5,42991,3194241,3.5211,1.5631,202150,3.4606
1402,环狥穝       ,20000120,74,78,74,76,44001,3334570,3.4014,1.5998,209025,3.3448
1402,环狥穝       ,20000121,76,77.5,75,76,25584,1955893,0,0.9302,209025,0
1402,环狥穝       ,20000124,76,77,73,73,17340,1297704,-3.9474,0.6305,200774,-4.0274
1402,环狥穝       ,20000125,72.5,75.5,72.5,74.5,16701,1238257,2.0548,0.6072,204900,2.034
1402,环狥穝       ,20000126,74.5,75.5,73,73,12147,898935,-2.0134,0.4417,200774,-2.034
1402,环狥穝       ,20000127,73.5,73.5,71,71,16648,1192945,-2.7397,0.6053,195274,-2.778
1402,环狥穝       ,20000128,70,71,69,70,11518,807530,-1.4085,0.4188,192523,-1.4185
1402,环狥穝       ,20000129,70,72.5,70,71.5,12169,869691,2.1429,0.4425,196649,2.1202
1402,环狥穝       ,20000131,72,73,71,72,8634,621777,0.6993,0.3139,198024,0.6969
1402,环狥穝       ,20000201,73,75,72,74,18233,1344955,2.7778,0.6629,203525,2.7399
1402,环狥穝       ,20000209,76.5,76.5,72,73,22287,1639584,-1.3514,0.8103,200774,-1.3606
1402,环狥穝       ,20000210,72,73,70.5,72,17823,1274740,-1.3699,0.648,198024,-1.3793
1402,环狥穝       ,20000211,72,73.5,70.5,70.5,17645,1270295,-2.0833,0.6416,193899,-2.1053
1402,环狥穝       ,20000214,70.5,73,70,71.5,20881,1498330,1.4184,0.7592,196649,1.4085
1402,环狥穝       ,20000215,72,75,71,74.5,25994,1915065,4.1958,0.9451,204900,4.1102
