證券代碼,簡稱,年月日,開盤價,最高價,最低價,收盤價,成交量,成交值,報酬率,週轉率,市值,報酬率-Ln
Y1300  ,塑膠化工     ,19900104,  430.10,  449.93,  430.10,  449.93,   146433,    14976000,   4.6106,   2.4164,      585322,   4.5074
Y1300  ,塑膠化工     ,19900105,  449.93,  450.46,  449.93,  450.46,   153846,    15742000,   0.1178,   2.5387,      586009,   0.1177
Y1300  ,塑膠化工     ,19900106,  450.46,  450.46,  448.72,  448.72,    93610,     9806000,  -0.3863,   1.5447,      583737,  -0.3870
Y1300  ,塑膠化工     ,19900108,  448.72,  450.74,  448.72,  450.74,   119475,    12958000,   0.4502,   1.9715,      586369,   0.4492
Y1300  ,塑膠化工     ,19900109,  450.74,  450.74,  431.61,  431.61,   105946,    11016000,  -4.2441,   1.7483,      561486,  -4.3368
Y1300  ,塑膠化工     ,19900110,  431.61,  435.45,  431.61,  435.45,   101784,    10825000,   0.8897,   1.6796,      566479,   0.8858
Y1300  ,塑膠化工     ,19900111,  435.45,  438.84,  435.45,  438.84,   112220,    11692000,   0.7785,   1.8518,      570891,   0.7755
Y1300  ,塑膠化工     ,19900112,  438.84,  448.59,  438.84,  448.59,   146092,    15079000,   2.2218,   2.4107,      583576,   2.1974
Y1300  ,塑膠化工     ,19900113,  448.59,  454.78,  448.59,  454.78,   177212,    17680000,   1.3799,   2.9243,      591633,   1.3704
Y1300  ,塑膠化工     ,19900115,  454.78,  457.78,  454.78,  457.78,   139469,    15335000,   0.6597,   2.3014,      595525,   0.6575
Y1300  ,塑膠化工     ,19900116,  457.78,  462.54,  457.78,  462.54,   150721,    15612000,   1.0398,   2.4871,      601724,   1.0344
Y1300  ,塑膠化工     ,19900117,  462.54,  462.54,  459.30,  459.30,   117137,    11794000,  -0.7005,   1.9329,      597508,  -0.7029
Y1300  ,塑膠化工     ,19900118,  459.30,  465.49,  459.30,  465.49,   125274,    13141000,   1.3477,   2.0656,      605554,   1.3387
Y1300  ,塑膠化工     ,19900119,  465.49,  485.14,  465.49,  485.14,   212454,    21788000,   4.2214,   3.5031,      631123,   4.1347
Y1300  ,塑膠化工     ,19900122,  485.14,  512.90,  485.14,  512.90,   115543,    13318000,   5.7221,   1.9052,      667235,   5.5643
Y1300  ,塑膠化工     ,19900123,  512.90,  532.97,  512.90,  532.97,   291558,    33339000,   3.9130,   4.8074,      693346,   3.8384
Y1300  ,塑膠化工     ,19900131,  532.97,  536.80,  532.97,  536.80,   197649,    22356000,   0.7186,   3.2590,      698327,   0.7160
Y1300  ,塑膠化工     ,19900201,  536.80,  536.80,  533.16,  533.16,   153677,    17507000,  -0.6781,   2.4945,      711522,  -0.6804
Y1300  ,塑膠化工     ,19900202,  533.16,  542.11,  533.16,  542.11,   240239,    26986000,   1.6787,   3.8996,      723461,   1.6647
Y1300  ,塑膠化工     ,19900203,  542.11,  542.11,  518.19,  518.19,   152259,    17616000,  -4.4124,   2.4715,      691536,  -4.5127
Y1300  ,塑膠化工     ,19900205,  518.19,  533.90,  518.19,  533.90,   159792,    18565000,   3.0317,   2.5938,      712510,   2.9867
Y1300  ,塑膠化工     ,19900206,  533.90,  533.90,  527.87,  527.87,   177890,    20382000,  -1.1294,   2.8876,      704463,  -1.1359
Y1300  ,塑膠化工     ,19900207,  527.87,  527.87,  525.65,  525.65,   170326,    19914000,  -0.4206,   2.7648,      701496,  -0.4214
Y1300  ,塑膠化工     ,19900208,  525.65,  525.65,  524.14,  524.14,   140604,    15530000,  -0.2873,   2.2823,      699477,  -0.2877
Y1300  ,塑膠化工     ,19900209,  524.14,  545.53,  524.14,  545.53,   180902,    21329000,   4.0810,   2.9365,      728029,   3.9999
Y1300  ,塑膠化工     ,19900210,  545.53,  551.36,  545.53,  551.36,   195134,    24009000,   1.0687,   3.1675,      735808,   1.0630
Y1300  ,塑膠化工     ,19900212,  551.36,  554.93,  551.36,  554.93,   201903,    24396000,   0.6475,   3.2774,      740573,   0.6454
Y1300  ,塑膠化工     ,19900213,  554.93,  554.93,  546.54,  546.54,   199895,    23891000,  -1.5119,   3.2448,      729376,  -1.5234
Y1300  ,塑膠化工     ,19900214,  546.54,  546.54,  545.32,  545.32,   140212,    16853000,  -0.2232,   2.2760,      727749,  -0.2235
Y1300  ,塑膠化工     ,19900215,  545.32,  545.32,  536.80,  536.80,   131533,    15071000,  -1.5624,   2.1351,      716379,  -1.5747
Y1300  ,塑膠化工     ,19900216,  536.80,  536.80,  517.51,  517.51,   104502,    11984000,  -3.5935,   1.6963,      690633,  -3.6597
Y1300  ,塑膠化工     ,19900217,  517.51,  521.78,  517.51,  521.78,   104112,    11809000,   0.8251,   1.6900,      696327,   0.8217
Y1300  ,塑膠化工     ,19900219,  521.78,  524.54,  521.78,  524.54,   112851,    13844000,   0.5290,   1.8318,      700017,   0.5276
Y1300  ,塑膠化工     ,19900220,  524.54,  541.93,  524.54,  541.93,   145488,    17870000,   3.3153,   2.3616,      723216,   3.2615
Y1300  ,塑膠化工     ,19900221,  541.93,  541.93,  532.91,  532.91,   165754,    19589000,  -1.6644,   2.6906,      711183,  -1.6784
Y1300  ,塑膠化工     ,19900222,  532.91,  532.91,  523.82,  523.82,   131803,    14844000,  -1.7057,   2.1395,      699050,  -1.7204
Y1300  ,塑膠化工     ,19900223,  523.82,  535.75,  523.82,  535.75,   121692,    13911000,   2.2775,   1.9753,      714973,   2.2520
Y1300  ,塑膠化工     ,19900224,  535.75,  535.75,  524.31,  524.31,   103398,    10993000,  -2.1353,   1.6784,      699702,  -2.1585
Y1300  ,塑膠化工     ,19900226,  524.31,  524.31,  494.02,  494.02,   108031,    11332000,  -5.7771,   1.7536,      659287,  -5.9507
Y1300  ,塑膠化工     ,19900227,  494.02,  503.32,  494.02,  503.32,   105417,    11484000,   1.8825,   1.7112,      671691,   1.8650
Y1300  ,塑膠化工     ,19900228,  503.32,  513.05,  503.32,  513.05,   113025,    13508000,   1.9332,   1.8347,      684674,   1.9147
Y1300  ,塑膠化工     ,19900301,  513.05,  513.05,  501.27,  501.27,   134786,    16303000,  -2.2961,   2.1730,      679711,  -2.3228
Y1300  ,塑膠化工     ,19900302,  501.27,  501.27,  496.48,  496.48,    90852,    11372000,  -0.9556,   1.4647,      673216,  -0.9602
Y1300  ,塑膠化工     ,19900303,  496.48,  496.48,  485.98,  485.98,    75484,     8768000,  -2.1149,   1.2170,      658984,  -2.1376
Y1300  ,塑膠化工     ,19900305,  485.98,  485.98,  462.84,  462.84,    87676,     9480000,  -4.7615,   1.4135,      627597,  -4.8786
Y1300  ,塑膠化工     ,19900306,  462.84,  488.84,  462.84,  488.84,    98284,    11455000,   5.6175,   1.5845,      662859,   5.4654
Y1300  ,塑膠化工     ,19900307,  488.84,  491.92,  488.84,  491.92,   146147,    16379000,   0.6301,   2.3562,      667028,   0.6281
Y1300  ,塑膠化工     ,19900308,  491.92,  491.92,  491.37,  491.37,    89549,    10635000,  -0.1118,   1.4437,      666283,  -0.1119
Y1300  ,塑膠化工     ,19900309,  491.37,  491.64,  491.37,  491.64,    83234,     9521000,   0.0549,   1.3419,      666655,   0.0549
Y1300  ,塑膠化工     ,19900310,  491.64,  517.64,  491.64,  517.64,   139830,    16225000,   5.2884,   2.2543,      701913,   5.1533
Y1300  ,塑膠化工     ,19900312,  517.64,  523.92,  517.64,  523.92,   162462,    19274000,   1.2132,   2.6192,      710426,   1.2059
Y1300  ,塑膠化工     ,19900313,  523.92,  525.27,  523.92,  525.27,   131932,    15807000,   0.2577,   2.1270,      712251,   0.2573
Y1300  ,塑膠化工     ,19900314,  525.27,  525.27,  524.98,  524.98,   129930,    14974000,  -0.0552,   2.0947,      711855,  -0.0552
Y1300  ,塑膠化工     ,19900315,  524.98,  529.65,  524.98,  529.65,   137474,    17940000,   0.8896,   2.2164,      718187,   0.8856
Y1300  ,塑膠化工     ,19900316,  529.65,  529.65,  507.99,  507.99,   178138,    21223000,  -4.0895,   2.8719,      688823,  -4.1755
Y1300  ,塑膠化工     ,19900317,  507.99,  507.99,  506.80,  506.80,   109000,    13288000,  -0.2343,   1.7573,      687214,  -0.2345
Y1300  ,塑膠化工     ,19900319,  506.80,  506.80,  504.01,  504.01,   103451,    12701000,  -0.5505,   1.6678,      683423,  -0.5520
Y1300  ,塑膠化工     ,19900320,  504.01,  512.38,  504.01,  512.38,   101552,    13186000,   1.6607,   1.6372,      694776,   1.6470
Y1300  ,塑膠化工     ,19900321,  512.38,  512.38,  502.69,  502.69,   117010,    15250000,  -1.8912,   1.8864,      681638,  -1.9093
Y1300  ,塑膠化工     ,19900322,  502.69,  502.69,  490.23,  490.23,   108742,    13952000,  -2.4787,   1.7531,      664738,  -2.5099
Y1300  ,塑膠化工     ,19900323,  490.23,  490.23,  476.20,  476.20,    93825,    11760000,  -2.8619,   1.5126,      645714,  -2.9037
Y1300  ,塑膠化工     ,19900324,  476.20,  476.20,  471.70,  471.70,    86856,    10712000,  -0.9450,   1.4003,      639609,  -0.9495
Y1300  ,塑膠化工     ,19900326,  471.70,  483.61,  471.70,  483.61,    91639,    10868000,   2.5249,   1.4774,      655760,   2.4936
Y1300  ,塑膠化工     ,19900327,  483.61,  483.61,  479.73,  479.73,    89844,    10813000,  -0.8023,   1.4485,      650499,  -0.8055
Y1300  ,塑膠化工     ,19900328,  479.73,  486.98,  479.73,  486.98,   125194,    14115000,   1.5113,   2.0184,      660337,   1.5000
Y1300  ,塑膠化工     ,19900330,  486.98,  488.61,  486.98,  488.61,    93825,    11864000,   0.3347,   1.5126,      662544,   0.3342
Y1300  ,塑膠化工     ,19900331,  488.61,  498.98,  488.61,  498.98,   105627,    13388000,   2.1223,   1.7029,      676608,   2.1001
Y1300  ,塑膠化工     ,19900402,  498.98,  510.71,  498.98,  510.71,   145045,    17867000,   2.3508,   2.3384,      692513,   2.3236
Y1300  ,塑膠化工     ,19900403,  510.71,  510.71,  502.49,  502.49,   130456,    16301000,  -1.6095,   2.1032,      681364,  -1.6226
Y1300  ,塑膠化工     ,19900404,  502.49,  502.49,  500.61,  500.61,   107850,    14234000,  -0.3741,   1.7388,      678819,  -0.3748
Y1300  ,塑膠化工     ,19900406,  500.61,  500.61,  483.67,  483.67,   109650,    14748000,  -3.3839,   1.7678,      655851,  -3.4424
Y1300  ,塑膠化工     ,19900407,  483.67,  483.67,  456.66,  456.66,   106556,    13383000,  -5.5844,   1.7179,      619213,  -5.7464
Y1300  ,塑膠化工     ,19900409,  456.66,  456.99,  456.66,  456.99,   122916,    13720000,   0.0723,   1.9816,      619673,   0.0722
Y1300  ,塑膠化工     ,19900410,  456.99,  456.99,  455.23,  455.23,    82876,    11102000,  -0.3851,   1.3361,      617280,  -0.3859
Y1300  ,塑膠化工     ,19900411,  455.23,  455.33,  455.23,  455.33,    59670,     7964000,   0.0220,   0.9603,      618042,   0.0220
Y1300  ,塑膠化工     ,19900412,  455.33,  463.85,  455.33,  463.85,    59789,     7672000,   1.8712,   0.9622,      629608,   1.8539
Y1300  ,塑膠化工     ,19900413,  463.85,  463.85,  448.50,  448.50,    93304,    10474000,  -3.3093,   1.5015,      608774,  -3.3653
Y1300  ,塑膠化工     ,19900414,  448.50,  448.50,  438.01,  438.01,    67619,     7361000,  -2.3389,   1.0882,      594534,  -2.3667
Y1300  ,塑膠化工     ,19900416,  438.01,  438.01,  433.77,  433.77,    52010,     5685000,  -0.9680,   0.8370,      588782,  -0.9727
Y1300  ,塑膠化工     ,19900417,  433.77,  433.77,  429.42,  429.42,    58116,     6062000,  -1.0028,   0.9353,      582874,  -1.0079
Y1300  ,塑膠化工     ,19900418,  429.42,  429.42,  420.93,  420.93,    98487,    10334000,  -1.9771,   1.5849,      571350,  -1.9969
Y1300  ,塑膠化工     ,19900419,  420.93,  424.59,  420.93,  424.59,   111927,    11692000,   0.8695,   1.8012,      576325,   0.8657
Y1300  ,塑膠化工     ,19900420,  424.59,  443.01,  424.59,  443.01,   134940,    13698000,   4.3383,   2.1716,      601328,   4.2468
Y1300  ,塑膠化工     ,19900421,  443.01,  443.01,  442.32,  442.32,   113346,    12504000,  -0.1558,   1.8241,      600379,  -0.1559
Y1300  ,塑膠化工     ,19900423,  442.32,  447.29,  442.32,  447.29,   101893,    11653000,   1.1236,   1.6334,      608346,   1.1174
Y1300  ,塑膠化工     ,19900424,  447.29,  459.21,  447.29,  459.21,   132722,    15723000,   2.6649,   2.1277,      624563,   2.6300
Y1300  ,塑膠化工     ,19900425,  459.21,  459.21,  457.05,  457.05,   154615,    19066000,  -0.4704,   2.4737,      621783,  -0.4715
Y1300  ,塑膠化工     ,19900426,  457.05,  457.05,  456.21,  456.21,    90903,    10640000,  -0.1838,   1.4544,      620642,  -0.1840
Y1300  ,塑膠化工     ,19900427,  456.21,  471.81,  456.21,  471.81,   170492,    20116000,   3.4195,   2.7277,      641870,   3.3623
Y1300  ,塑膠化工     ,19900428,  471.81,  471.81,  459.77,  459.77,   118355,    13373000,  -2.5519,   1.8936,      625489,  -2.5850
Y1300  ,塑膠化工     ,19900430,  459.77,  459.77,  441.35,  441.35,   118315,    13883000,  -4.0064,   1.8929,      600430,  -4.0888
Y1300  ,塑膠化工     ,19900501,  441.35,  441.35,  412.93,  412.93,   116012,    12901000,  -6.4393,   1.8561,      561767,  -6.6560
Y1300  ,塑膠化工     ,19900502,  441.35,  441.35,  408.50,  408.50,   132766,    14675000,  -1.0728,   2.1241,      555732,  -1.0786
Y1300  ,塑膠化工     ,19900503,  408.50,  408.50,  403.54,  403.54,   145921,    14765000,  -1.2142,   2.3346,      548992,  -1.2216
Y1300  ,塑膠化工     ,19900504,  403.54,  411.19,  403.54,  411.19,   118952,    12115000,   1.8957,   1.9031,      559399,   1.8780
Y1300  ,塑膠化工     ,19900505,  411.19,  427.70,  411.19,  427.70,   120308,    11807000,   4.0152,   1.9248,      581851,   3.9367
Y1300  ,塑膠化工     ,19900507,  427.70,  427.70,  422.61,  422.61,   139723,    13935000,  -1.1901,   2.2355,      574929,  -1.1972
Y1300  ,塑膠化工     ,19900508,  422.61,  431.53,  422.61,  431.53,   130078,    12912000,   2.1107,   2.0811,      587068,   2.0887
Y1300  ,塑膠化工     ,19900509,  431.53,  431.53,  427.32,  427.32,   147709,    15584000,  -0.9756,   2.3632,      581343,  -0.9804
Y1300  ,塑膠化工     ,19900510,  427.32,  427.32,  400.30,  400.30,   136165,    13707000,  -6.3231,   2.1785,      544582,  -6.5319
Y1300  ,塑膠化工     ,19900511,  400.30,  400.30,  394.61,  394.61,   117685,    12639000,  -1.4214,   1.8829,      536845,  -1.4316
Y1300  ,塑膠化工     ,19900512,  394.61,  394.61,  388.32,  388.32,    88276,    11585000,  -1.5940,   1.4123,      528284,  -1.6068
Y1300  ,塑膠化工     ,19900514,  388.32,  390.55,  388.32,  390.55,    79411,     8352000,   0.5743,   1.2671,      531998,   0.5726
Y1300  ,塑膠化工     ,19900515,  390.55,  407.57,  390.55,  407.57,   114972,    12237000,   4.3580,   1.8345,      555179,   4.2657
Y1300  ,塑膠化工     ,19900516,  407.57,  407.57,  383.11,  383.11,   150992,    14320000,  -6.0014,   2.4092,      521863,  -6.1891
Y1300  ,塑膠化工     ,19900517,  383.11,  383.11,  375.70,  375.70,   165512,    14842000,  -1.9342,   2.6409,      511775,  -1.9531
Y1300  ,塑膠化工     ,19900518,  375.70,  375.70,  352.61,  352.61,   135602,    11088000,  -6.1459,   2.1637,      480315,  -6.3428
Y1300  ,塑膠化工     ,19900521,  352.61,  352.61,  333.04,  333.04,   115632,    10347000,  -5.5500,   1.8450,      453663,  -5.7100
Y1300  ,塑膠化工     ,19900522,  333.04,  333.04,  320.51,  320.51,   103166,     6687000,  -3.7623,   1.6461,      436593,  -3.8349
Y1300  ,塑膠化工     ,19900523,  320.51,  331.94,  320.51,  331.94,   138217,    10147000,   3.5662,   2.2054,      452161,   3.5041
Y1300  ,塑膠化工     ,19900524,  331.94,  331.94,  310.95,  310.95,   107364,     7286000,  -6.3234,   1.7131,      423573,  -6.5322
Y1300  ,塑膠化工     ,19900525,  310.95,  310.95,  290.20,  290.20,    50978,     2939519,  -6.6731,   0.8134,      395303,  -6.9062
Y1300  ,塑膠化工     ,19900526,  290.20,  297.07,  290.20,  297.07,    99463,     5930484,   2.3673,   1.5870,      404662,   2.3397
Y1300  ,塑膠化工     ,19900529,  297.07,  313.31,  297.07,  313.31,   156322,    10108000,   5.4667,   2.4943,      426790,   5.3225
Y1300  ,塑膠化工     ,19900530,  313.31,  316.86,  313.31,  316.86,   208489,    14673000,   1.1331,   3.3266,      431626,   1.1267
Y1300  ,塑膠化工     ,19900531,  316.86,  334.58,  316.86,  334.58,   254164,    22549000,   5.5924,   4.0554,      455754,   5.4416
Y1300  ,塑膠化工     ,19900601,  334.58,  349.14,  334.58,  349.14,   307999,    26625000,   4.3517,   4.9144,      475588,   4.2597
Y1300  ,塑膠化工     ,19900602,  349.14,  349.14,  348.33,  348.33,   207343,    17626000,  -0.2320,   3.3084,      474494,  -0.2323
Y1300  ,塑膠化工     ,19900604,  348.33,  348.33,  326.29,  326.29,   203756,    15930000,  -6.3273,   3.2511,      444467,  -6.5364
Y1300  ,塑膠化工     ,19900605,  326.29,  326.29,  325.62,  325.62,   177016,    13309000,  -0.2053,   2.8245,      443555,  -0.2055
Y1300  ,塑膠化工     ,19900606,  325.62,  325.62,  310.56,  310.56,   194708,    14571000,  -4.6250,   3.0844,      423046,  -4.7354
Y1300  ,塑膠化工     ,19900607,  310.56,  310.56,  289.79,  289.79,   128113,     8809000,  -6.6879,   2.0295,      394745,  -6.9221
Y1300  ,塑膠化工     ,19900608,  289.79,  289.79,  288.77,  288.77,   125992,     7655000,  -0.3520,   1.9959,      393366,  -0.3526
Y1300  ,塑膠化工     ,19900609,  288.77,  288.77,  270.80,  270.80,    99695,     6356000,  -6.2229,   1.5793,      368885,  -6.4250
Y1300  ,塑膠化工     ,19900611,  270.80,  270.80,  261.93,  261.93,   102168,     5601000,  -3.2755,   1.6185,      356799,  -3.3303
Y1300  ,塑膠化工     ,19900612,  261.93,  277.29,  261.93,  277.29,   166276,    11078000,   5.8642,   2.6340,      377723,   5.6987
Y1300  ,塑膠化工     ,19900613,  277.29,  284.68,  277.29,  284.68,   185546,    12084000,   2.6651,   2.9393,      387790,   2.6302
Y1300  ,塑膠化工     ,19900614,  284.68,  284.68,  266.27,  266.27,   142098,     8804000,  -6.4669,   2.2510,      362707,  -6.6855
Y1300  ,塑膠化工     ,19900615,  266.27,  266.27,  253.13,  253.13,   106123,     5876000,  -4.9348,   1.6811,      344810,  -5.0608
Y1300  ,塑膠化工     ,19900618,  253.13,  255.31,  253.13,  255.31,    88020,     4996000,   0.8612,   1.3943,      347780,   0.8575
Y1300  ,塑膠化工     ,19900619,  255.31,  255.31,  250.41,  250.41,    84966,     4683000,  -1.9192,   1.3460,      341102,  -1.9379
Y1300  ,塑膠化工     ,19900620,  250.41,  250.41,  234.14,  234.14,    58829,     2963000,  -6.4973,   0.9319,      318946,  -6.7180
Y1300  ,塑膠化工     ,19900621,  234.14,  234.14,  226.80,  226.80,    69610,     3321000,  -3.1349,   1.1027,      308945,  -3.1851
Y1300  ,塑膠化工     ,19900622,  226.80,  226.80,  225.19,  225.19,    98838,     4955000,  -0.7099,   1.5600,      306779,  -0.7124
Y1300  ,塑膠化工     ,19900625,  225.19,  231.26,  225.19,  231.26,    80360,     4099000,   2.6955,   1.2684,      315043,   2.6598
Y1300  ,塑膠化工     ,19900626,  231.26,  231.26,  217.94,  217.94,   108677,     5262000,  -5.7598,   1.7153,      296900,  -5.9323
Y1300  ,塑膠化工     ,19900627,  217.94,  217.94,  204.66,  204.66,    74913,     3209000,  -6.0934,   1.1824,      278802,  -6.2870
Y1300  ,塑膠化工     ,19900629,  204.66,  213.17,  204.66,  213.17,    93515,     4270000,   4.1581,   1.4760,      290404,   4.0740
Y1300  ,塑膠化工     ,19900630,  213.17,  213.17,  207.30,  207.30,    80482,     3713000,  -2.7537,   1.2703,      282408,  -2.7923
Y1300  ,塑膠化工     ,19900703,  207.30,  207.30,  206.33,  206.33,    88860,     3968000,  -0.4679,   1.3997,      281086,  -0.4690
Y1300  ,塑膠化工     ,19900704,  206.33,  206.33,  204.62,  204.62,    84652,     3747000,  -0.8288,   1.3334,      278748,  -0.8322
Y1300  ,塑膠化工     ,19900705,  204.62,  206.23,  204.62,  206.23,    82401,     3603000,   0.7868,   1.2980,      280944,   0.7837
Y1300  ,塑膠化工     ,19900706,  206.23,  219.56,  206.23,  219.56,   118860,     5529000,   6.4637,   1.8723,      299107,   6.2633
Y1300  ,塑膠化工     ,19900707,  219.56,  230.11,  219.56,  230.11,   135541,     6673000,   4.8051,   2.0926,      313471,   4.6932
Y1300  ,塑膠化工     ,19900709,  230.11,  241.27,  230.11,  241.27,   184124,     9437000,   4.8499,   2.8427,      328683,   4.7359
Y1300  ,塑膠化工     ,19900710,  241.27,  251.40,  241.27,  251.40,   190367,    10189000,   4.1986,   2.9391,      342479,   4.1129
Y1300  ,塑膠化工     ,19900711,  251.40,  251.40,  235.56,  235.56,   156569,     8031000,  -6.3007,   2.4173,      320904,  -6.5080
Y1300  ,塑膠化工     ,19900712,  235.56,  235.56,  220.06,  220.06,    87617,     4129000,  -6.5801,   1.3527,      299786,  -6.8065
Y1300  ,塑膠化工     ,19900713,  220.06,  229.74,  220.06,  229.74,   121179,     6163000,   4.3988,   1.8709,      312974,   4.3048
Y1300  ,塑膠化工     ,19900714,  229.74,  229.74,  224.88,  224.88,    98308,     4937000,  -2.1154,   1.5178,      306345,  -2.1381
Y1300  ,塑膠化工     ,19900716,  224.88,  224.88,  222.34,  222.34,   105151,     5347000,  -1.1295,   1.6234,      302891,  -1.1359
Y1300  ,塑膠化工     ,19900717,  222.34,  228.97,  222.34,  228.97,   105489,     5382000,   2.9819,   1.6286,      311916,   2.9383
Y1300  ,塑膠化工     ,19900718,  228.97,  228.97,  228.63,  228.63,   122625,     6318000,  -0.1485,   1.8932,      311456,  -0.1486
Y1300  ,塑膠化工     ,19900719,  228.63,  239.35,  228.63,  239.35,   137603,     7173000,   4.6888,   2.1245,      326057,   4.5822
Y1300  ,塑膠化工     ,19900720,  239.35,  246.41,  239.35,  246.41,   179075,     9391000,   2.9497,   2.7647,      335684,   2.9070
Y1300  ,塑膠化工     ,19900721,  246.41,  252.61,  246.41,  252.61,   144969,     7989000,   2.5161,   2.2382,      344127,   2.4850
Y1300  ,塑膠化工     ,19900723,  252.61,  252.61,  240.91,  240.91,   226839,    11727000,  -4.6316,   3.4975,      328082,  -4.7423
Y1300  ,塑膠化工     ,19900724,  240.91,  255.79,  240.91,  255.79,   180584,    10520000,   6.1766,   2.7843,      348350,   5.9933
Y1300  ,塑膠化工     ,19900725,  255.79,  266.78,  255.79,  266.78,   239375,    13934000,   4.2965,   3.6001,      363317,   4.2068
Y1300  ,塑膠化工     ,19900726,  266.78,  266.78,  257.62,  257.62,   204892,    12215000,  -3.4335,   3.0815,      350845,  -3.4939
Y1300  ,塑膠化工     ,19900727,  257.62,  262.49,  257.62,  262.49,   157694,     9183000,   1.8904,   2.3716,      357473,   1.8727
Y1300  ,塑膠化工     ,19900728,  262.49,  263.93,  262.49,  263.93,   118827,     6995000,   0.5486,   1.7871,      359430,   0.5471
Y1300  ,塑膠化工     ,19900730,  263.93,  269.05,  263.93,  269.05,   153279,     9227000,   1.9399,   2.3052,      366395,   1.9213
Y1300  ,塑膠化工     ,19900731,  269.05,  269.05,  266.79,  266.79,   191500,    12196000,  -0.8400,   2.8801,      363310,  -0.8435
Y1300  ,塑膠化工     ,19900801,  266.79,  272.93,  266.79,  272.93,   179757,    12145000,   2.3014,   2.7035,      371679,   2.2754
Y1300  ,塑膠化工     ,19900802,  272.93,  272.93,  256.16,  256.16,   205531,    12642000,  -6.1444,   3.0911,      348838,  -6.3413
Y1300  ,塑膠化工     ,19900803,  256.16,  256.16,  240.93,  240.93,   154235,     9745000,  -5.9455,   2.3196,      328101,  -6.1296
Y1300  ,塑膠化工     ,19900804,  240.93,  240.93,  237.00,  237.00,   118365,     6869000,  -1.6312,   1.7801,      322755,  -1.6446
Y1300  ,塑膠化工     ,19900806,  237.00,  237.00,  232.82,  232.82,    96934,     4945000,  -1.7637,   1.4490,      317068,  -1.7795
Y1300  ,塑膠化工     ,19900807,  232.82,  232.82,  216.98,  216.98,    45512,     2169000,  -6.8035,   0.6803,      295494,  -7.0460
Y1300  ,塑膠化工     ,19900808,  216.98,  216.98,  207.87,  207.87,    98557,     4816000,  -4.1985,   1.4732,      283085,  -4.2892
Y1300  ,塑膠化工     ,19900809,  207.87,  207.87,  194.20,  194.20,    63147,     2588000,  -6.5762,   0.9439,      264468,  -6.8024
Y1300  ,塑膠化工     ,19900810,  194.20,  194.20,  183.34,  183.34,    66282,     2409000,  -5.5922,   0.9908,      249676,  -5.7546
Y1300  ,塑膠化工     ,19900811,  183.34,  183.42,  183.34,  183.42,    72393,     3139000,   0.0436,   1.0821,      249788,   0.0436
Y1300  ,塑膠化工     ,19900813,  183.42,  183.42,  172.97,  172.97,    81967,     3489000,  -5.6973,   1.2253,      235560,  -5.8660
Y1300  ,塑膠化工     ,19900814,  172.97,  179.40,  172.97,  179.40,    91619,     4091000,   3.7174,   1.3695,      244314,   3.6500
Y1300  ,塑膠化工     ,19900815,  179.40,  186.71,  179.40,  186.71,   135063,     6075000,   4.0747,   2.0189,      254271,   3.9939
Y1300  ,塑膠化工     ,19900816,  186.71,  191.63,  186.71,  191.63,   153112,     7087000,   2.6351,   2.2887,      260962,   2.6010
Y1300  ,塑膠化工     ,19900817,  191.63,  191.63,  178.67,  178.67,    58003,     2481000,  -6.7630,   0.8670,      243319,  -7.0026
Y1300  ,塑膠化工     ,19900818,  178.67,  178.67,  166.81,  166.81,    58983,     2199000,  -6.6379,   0.8806,      227164,  -6.8685
Y1300  ,塑膠化工     ,19900820,  166.81,  168.81,  166.81,  168.81,   100935,     4641000,   1.1990,   1.5069,      229890,   1.1918
Y1300  ,塑膠化工     ,19900821,  168.81,  168.81,  159.05,  159.05,    91591,     3508000,  -5.7816,   1.3674,      216605,  -5.9555
Y1300  ,塑膠化工     ,19900822,  159.05,  159.05,  154.66,  154.66,    92252,     3225000,  -2.7601,   1.3598,      210619,  -2.7989
Y1300  ,塑膠化工     ,19900823,  154.66,  154.66,  149.40,  149.40,    84060,     2970000,  -3.4010,   1.2390,      203460,  -3.4602
Y1300  ,塑膠化工     ,19900824,  149.40,  149.40,  142.17,  142.17,    75793,     2305000,  -4.8394,   1.1162,      193613,  -4.9604
Y1300  ,塑膠化工     ,19900825,  142.17,  149.11,  142.17,  149.11,    84354,     2768000,   4.8815,   1.2423,      203068,   4.7661
Y1300  ,塑膠化工     ,19900827,  149.11,  159.27,  149.11,  159.27,   110994,     3802000,   6.8138,   1.6346,      216901,   6.5917
Y1300  ,塑膠化工     ,19900828,  159.27,  170.11,  159.27,  170.11,    60359,     2194000,   6.8061,   0.8889,      231666,   6.5844
Y1300  ,塑膠化工     ,19900829,  170.11,  170.11,  161.05,  161.05,   179849,     6136000,  -5.3260,   2.6465,      219325,  -5.4730
Y1300  ,塑膠化工     ,19900831,  161.05,  172.04,  161.05,  172.04,   123745,     4680000,   6.8240,   1.8149,      234297,   6.6012
Y1300  ,塑膠化工     ,19900901,  172.04,  183.46,  172.04,  183.46,   133612,     5301000,   6.6380,   1.9596,      249846,   6.4270
Y1300  ,塑膠化工     ,19900903,  183.46,  183.46,  180.25,  180.25,   199921,     7134000,  -1.7497,   2.9321,      245476,  -1.7652
Y1300  ,塑膠化工     ,19900904,  180.25,  180.25,  177.04,  177.04,   148623,     5616000,  -1.7809,   2.1797,      241103,  -1.7969
