證券代碼,簡稱,年月日,開盤價,最高價,最低價,收盤價,成交量,成交值,報酬率,週轉率,市值,報酬率-Ln
Y2500  ,營建         ,19900104,  722.93,  746.50,  722.93,  746.50,    35367,     4651000,   3.2603,   2.4516,      195720,   3.2083
Y2500  ,營建         ,19900105,  746.50,  746.68,  746.50,  746.68,    33465,     4439000,   0.0241,   2.3197,      195767,   0.0241
Y2500  ,營建         ,19900106,  746.68,  755.53,  746.68,  755.53,    23852,     3369000,   1.1852,   1.6534,      198087,   1.1783
Y2500  ,營建         ,19900108,  755.53,  756.77,  755.53,  756.77,    27767,     3938000,   0.1641,   1.9248,      198412,   0.1640
Y2500  ,營建         ,19900109,  756.77,  756.77,  723.90,  723.90,    31725,     4266000,  -4.3435,   2.1991,      189794,  -4.4406
Y2500  ,營建         ,19900110,  723.90,  723.90,  723.15,  723.15,    26827,     3962000,  -0.1036,   1.8596,      189598,  -0.1037
Y2500  ,營建         ,19900111,  723.15,  746.38,  723.15,  746.38,    41745,     5806000,   3.2123,   2.8937,      195687,   3.1618
Y2500  ,營建         ,19900112,  746.38,  779.66,  746.38,  779.66,    54397,     7499000,   4.4589,   3.7707,      204413,   4.3623
Y2500  ,營建         ,19900113,  779.66,  779.66,  766.28,  766.28,    34918,     5057000,  -1.7161,   2.4205,      200904,  -1.7310
Y2500  ,營建         ,19900115,  766.28,  774.61,  766.28,  774.61,    30347,     4421000,   1.0871,   2.1036,      203088,   1.0812
Y2500  ,營建         ,19900116,  774.61,  774.61,  772.01,  772.01,    26536,     3749000,  -0.3357,   1.8394,      202407,  -0.3362
Y2500  ,營建         ,19900117,  772.01,  782.43,  772.01,  782.43,    48295,     6818000,   1.3497,   3.3477,      205139,   1.3407
Y2500  ,營建         ,19900118,  782.43,  782.43,  779.96,  779.96,    25415,     3759000,  -0.3157,   1.7617,      204492,  -0.3162
Y2500  ,營建         ,19900119,  779.96,  801.21,  779.96,  801.21,    47099,     6866000,   2.7245,   3.2648,      210062,   2.6880
Y2500  ,營建         ,19900122,  801.21,  850.00,  801.21,  850.00,    46302,     7069000,   6.0895,   3.2096,      222855,   5.9113
Y2500  ,營建         ,19900123,  850.00,  850.00,  823.60,  823.60,    38560,     5774000,  -3.1059,   2.6729,      215933,  -3.1551
Y2500  ,營建         ,19900131,  823.60,  823.60,  810.46,  810.46,    24917,     3693000,  -1.5954,   1.7272,      212489,  -1.6083
Y2500  ,營建         ,19900201,  810.46,  817.29,  810.46,  817.29,    31338,     4905000,   0.8427,   2.1723,      214279,   0.8392
Y2500  ,營建         ,19900202,  817.29,  833.42,  817.29,  833.42,    40958,     6576000,   1.9736,   2.8391,      218507,   1.9544
Y2500  ,營建         ,19900203,  833.42,  833.42,  819.12,  819.12,    29623,     4619000,  -1.7158,   2.0534,      214758,  -1.7307
Y2500  ,營建         ,19900205,  819.12,  839.14,  819.12,  839.14,    31090,     5124000,   2.4441,   2.1551,      220007,   2.4147
Y2500  ,營建         ,19900206,  839.14,  858.10,  839.14,  858.10,    43157,     6817000,   2.2595,   2.9916,      224980,   2.2343
Y2500  ,營建         ,19900207,  858.10,  858.10,  857.42,  857.42,    47133,     7359000,  -0.0792,   3.2672,      224801,  -0.0793
Y2500  ,營建         ,19900208,  857.42,  857.42,  844.73,  844.73,    28224,     4413000,  -1.4800,   1.9564,      221474,  -1.4911
Y2500  ,營建         ,19900209,  844.73,  870.83,  844.73,  870.83,    35180,     5959000,   3.0897,   2.4386,      228317,   3.0430
Y2500  ,營建         ,19900210,  870.83,  870.83,  867.65,  867.65,    32386,     5084000,  -0.3652,   2.2449,      227483,  -0.3658
Y2500  ,營建         ,19900212,  867.65,  885.73,  867.65,  885.73,    48468,     7638000,   2.0838,   3.3597,      232224,   2.0624
Y2500  ,營建         ,19900213,  885.73,  885.73,  871.26,  871.26,    42959,     6513000,  -1.6337,   2.9778,      228428,  -1.6472
Y2500  ,營建         ,19900214,  871.26,  874.09,  871.26,  874.09,    31288,     4910000,   0.3248,   2.1688,      229172,   0.3243
Y2500  ,營建         ,19900215,  874.09,  874.09,  872.49,  872.49,    28925,     4658000,  -0.1830,   2.0050,      228752,  -0.1832
Y2500  ,營建         ,19900216,  872.49,  872.49,  847.46,  847.46,    25795,     3977000,  -2.8688,   1.7881,      222188,  -2.9108
Y2500  ,營建         ,19900217,  847.46,  852.08,  847.46,  852.08,    15607,     2434000,   0.5452,   1.0818,      223400,   0.5437
Y2500  ,營建         ,19900219,  852.08,  852.08,  848.47,  848.47,    16279,     2533000,  -0.4237,   1.1284,      222454,  -0.4246
Y2500  ,營建         ,19900220,  848.47,  880.64,  848.47,  880.64,    32534,     5208000,   3.7915,   2.2552,      230888,   3.7214
Y2500  ,營建         ,19900221,  880.64,  880.64,  874.19,  874.19,    38181,     6102000,  -0.7324,   2.6466,      229196,  -0.7351
Y2500  ,營建         ,19900222,  874.19,  874.19,  870.16,  870.16,    35622,     5468000,  -0.4610,   2.4693,      228140,  -0.4621
Y2500  ,營建         ,19900223,  870.16,  870.16,  866.71,  866.71,    20745,     3184000,  -0.3965,   1.4380,      227235,  -0.3973
Y2500  ,營建         ,19900224,  866.71,  866.71,  852.54,  852.54,    17694,     2748000,  -1.6349,   1.2265,      223521,  -1.6484
Y2500  ,營建         ,19900226,  852.54,  852.54,  810.97,  810.97,    37341,     5912000,  -4.8760,   2.5884,      212623,  -4.9989
Y2500  ,營建         ,19900227,  810.97,  832.27,  810.97,  832.27,    27336,     4318000,   2.6265,   1.8949,      218205,   2.5926
Y2500  ,營建         ,19900228,  832.27,  849.36,  832.27,  849.36,    30280,     4897000,   2.0534,   2.0990,      222687,   2.0326
Y2500  ,營建         ,19900301,  849.36,  849.36,  822.67,  822.67,    23898,     3707000,  -3.1424,   1.6566,      215690,  -3.1928
Y2500  ,營建         ,19900302,  822.67,  825.82,  822.67,  825.82,    14759,     2260000,   0.3829,   1.0231,      216515,   0.3822
Y2500  ,營建         ,19900303,  825.82,  825.82,  813.26,  813.26,    17117,     2594000,  -1.5209,   1.1865,      213223,  -1.5326
Y2500  ,營建         ,19900305,  813.26,  813.26,  793.74,  793.74,    23560,     3519000,  -2.4002,   1.6331,      208105,  -2.4295
Y2500  ,營建         ,19900306,  793.74,  820.45,  793.74,  820.45,    30121,     4617000,   3.3651,   2.0879,      215108,   3.3097
Y2500  ,營建         ,19900307,  820.45,  820.45,  808.35,  808.35,    25555,     3783000,  -1.4748,   1.7714,      211935,  -1.4858
Y2500  ,營建         ,19900308,  808.35,  808.35,  799.25,  799.25,    14571,     2090000,  -1.1257,   1.0100,      209550,  -1.1321
Y2500  ,營建         ,19900309,  799.25,  799.25,  797.07,  797.07,    16146,     2293000,  -0.2728,   1.1192,      208978,  -0.2731
Y2500  ,營建         ,19900310,  797.07,  829.94,  797.07,  829.94,    24047,     3538000,   4.1239,   1.6669,      217596,   4.0411
Y2500  ,營建         ,19900312,  829.94,  829.94,  820.12,  820.12,    16834,     2424000,  -1.1832,   1.1669,      215021,  -1.1903
Y2500  ,營建         ,19900313,  820.12,  823.17,  820.12,  823.17,    24555,     3452000,   0.3719,   1.7021,      215820,   0.3712
Y2500  ,營建         ,19900314,  823.17,  828.85,  823.17,  828.85,    16025,     2333000,   0.6900,   1.1108,      217309,   0.6876
Y2500  ,營建         ,19900315,  828.85,  836.47,  828.85,  836.47,    28172,     4432000,   0.9193,   1.9528,      219307,   0.9151
Y2500  ,營建         ,19900316,  836.47,  836.47,  805.59,  805.59,    30798,     4576000,  -3.6917,   2.1349,      211212,  -3.7616
Y2500  ,營建         ,19900317,  805.59,  805.59,  801.76,  801.76,    16728,     2489000,  -0.4754,   1.1596,      210207,  -0.4766
Y2500  ,營建         ,19900319,  801.76,  801.76,  789.77,  789.77,    15398,     2281000,  -1.4955,   1.0674,      207064,  -1.5068
Y2500  ,營建         ,19900320,  789.77,  794.16,  789.77,  794.16,    12250,     1801000,   0.5559,   0.8491,      208215,   0.5543
Y2500  ,營建         ,19900321,  794.16,  794.16,  783.98,  783.98,    12705,     1798000,  -1.2819,   0.8807,      205546,  -1.2901
Y2500  ,營建         ,19900322,  783.98,  783.98,  758.33,  758.33,    16348,     2291000,  -3.2718,   1.1332,      198822,  -3.3265
Y2500  ,營建         ,19900323,  758.33,  758.33,  736.46,  736.46,    15569,     2141000,  -2.8840,   1.0792,      193086,  -2.9264
Y2500  ,營建         ,19900324,  736.46,  736.46,  709.68,  709.68,    12498,     1637000,  -3.6363,   0.8663,      186066,  -3.7041
Y2500  ,營建         ,19900326,  709.68,  725.15,  709.68,  725.15,    12449,     1681000,   2.1799,   0.8629,      190121,   2.1564
Y2500  ,營建         ,19900327,  725.15,  725.15,  715.93,  715.93,    10629,     1405000,  -1.2715,   0.7368,      187705,  -1.2796
Y2500  ,營建         ,19900328,  715.93,  727.52,  715.93,  727.52,    12722,     1741000,   1.6189,   0.8819,      190744,   1.6059
Y2500  ,營建         ,19900330,  727.52,  738.03,  727.52,  738.03,    13389,     2040000,   1.4446,   0.9281,      193498,   1.4343
Y2500  ,營建         ,19900331,  738.03,  755.13,  738.03,  755.13,    16187,     2284000,   2.3170,   1.1221,      197981,   2.2905
Y2500  ,營建         ,19900402,  755.13,  758.95,  755.13,  758.95,    18759,     2584000,   0.5059,   1.3003,      198984,   0.5046
Y2500  ,營建         ,19900403,  758.95,  758.95,  745.69,  745.69,    19439,     2816000,  -1.7472,   1.3475,      195506,  -1.7626
Y2500  ,營建         ,19900404,  745.69,  745.69,  741.33,  741.33,    16703,     2194000,  -0.5847,   1.1578,      194365,  -0.5864
Y2500  ,營建         ,19900406,  741.33,  741.33,  717.88,  717.88,    14992,     1971000,  -3.1632,   1.0392,      188216,  -3.2143
Y2500  ,營建         ,19900407,  717.88,  717.88,  671.19,  671.19,    17695,     2200000,  -6.5039,   1.2266,      175975,  -6.7250
Y2500  ,營建         ,19900409,  671.19,  671.19,  662.82,  662.82,    16832,     2105000,  -1.2470,   1.1668,      173780,  -1.2549
Y2500  ,營建         ,19900410,  662.82,  662.82,  662.39,  662.39,    10173,     1273000,  -0.0649,   0.7052,      173666,  -0.0649
Y2500  ,營建         ,19900411,  662.39,  665.70,  662.39,  665.70,     8039,      989000,   0.4997,   0.5572,      174535,   0.4985
Y2500  ,營建         ,19900412,  665.70,  679.45,  665.70,  679.45,     9190,     1141000,   2.0655,   0.6370,      178140,   2.0445
Y2500  ,營建         ,19900413,  679.45,  679.45,  653.50,  653.50,    13721,     1675000,  -3.8193,   0.9511,      171337,  -3.8941
Y2500  ,營建         ,19900414,  653.50,  653.50,  641.14,  641.14,    11269,     1388000,  -1.8914,   0.7811,      168096,  -1.9095
Y2500  ,營建         ,19900416,  641.14,  641.14,  626.57,  626.57,     8478,     1002000,  -2.2725,   0.5877,      164275,  -2.2987
Y2500  ,營建         ,19900417,  626.57,  626.57,  617.15,  617.15,     9707,     1107000,  -1.5034,   0.6729,      161806,  -1.5148
Y2500  ,營建         ,19900418,  617.15,  617.15,  591.25,  591.25,    13042,     1456000,  -4.1967,   0.9040,      155014,  -4.2873
Y2500  ,營建         ,19900419,  591.25,  591.25,  585.11,  585.11,    17803,     2072000,  -1.0385,   1.2341,      153406,  -1.0439
Y2500  ,營建         ,19900420,  585.11,  622.17,  585.11,  622.17,    26971,     3171000,   6.3339,   1.8696,      163121,   6.1414
Y2500  ,營建         ,19900421,  622.17,  630.99,  622.17,  630.99,    24518,     2977000,   1.4176,   1.6995,      165434,   1.4077
Y2500  ,營建         ,19900423,  630.99,  633.04,  630.99,  633.04,    19486,     2537000,   0.3249,   1.3507,      165973,   0.3244
Y2500  ,營建         ,19900424,  633.04,  639.80,  633.04,  639.80,    16276,     1961000,   1.0679,   1.1282,      167743,   1.0622
Y2500  ,營建         ,19900425,  639.80,  645.84,  639.80,  645.84,    30127,     4115000,   0.9440,   2.0883,      169329,   0.9396
Y2500  ,營建         ,19900426,  645.84,  645.84,  635.15,  635.15,    18915,     2508000,  -1.6552,   1.3112,      166525,  -1.6691
Y2500  ,營建         ,19900427,  635.15,  656.66,  635.15,  656.66,    21426,     2876000,   3.3866,   1.4852,      172165,   3.3305
Y2500  ,營建         ,19900428,  656.66,  659.41,  656.66,  659.41,    32678,     3947000,   0.4188,   2.2652,      172886,   0.4179
Y2500  ,營建         ,19900430,  659.41,  659.41,  641.98,  641.98,    26990,     3217000,  -2.6433,   1.8709,      166672,  -2.6788
Y2500  ,營建         ,19900501,  641.98,  641.98,  599.17,  599.17,    23102,     2660000,  -6.6684,   1.6014,      155548,  -6.9012
Y2500  ,營建         ,19900502,  641.98,  641.98,  581.92,  581.92,    29699,     3580000,  -2.8790,   2.0587,      151220,  -2.9212
Y2500  ,營建         ,19900503,  581.92,  581.92,  578.61,  578.61,    27496,     3161000,  -0.5688,   1.9060,      150244,  -0.5704
Y2500  ,營建         ,19900504,  578.61,  580.77,  578.61,  580.77,    19192,     2702000,   0.3733,   1.3304,      150769,   0.3726
Y2500  ,營建         ,19900505,  580.77,  595.58,  580.77,  595.58,    14755,     1832000,   2.5501,   1.0228,      154642,   2.5181
Y2500  ,營建         ,19900507,  595.58,  595.58,  589.30,  589.30,    19081,     2348000,  -1.0544,   1.3227,      153121,  -1.0600
Y2500  ,營建         ,19900508,  589.30,  595.07,  589.30,  595.07,    17708,     2492000,   0.9791,   1.2275,      154643,   0.9744
Y2500  ,營建         ,19900509,  595.07,  595.07,  592.65,  592.65,    15743,     2040000,  -0.4067,   1.0913,      153994,  -0.4075
Y2500  ,營建         ,19900510,  592.65,  592.65,  575.43,  575.43,    26634,     2979000,  -2.9056,   1.8462,      149105,  -2.9486
Y2500  ,營建         ,19900511,  575.43,  575.43,  574.58,  574.58,    23977,     2838000,  -0.1477,   1.6620,      148879,  -0.1478
Y2500  ,營建         ,19900512,  574.58,  593.85,  574.58,  593.85,    22104,     2671000,   3.3538,   1.5322,      153668,   3.2987
Y2500  ,營建         ,19900514,  593.85,  594.27,  593.85,  594.27,    23654,     2786000,   0.0707,   1.6397,      153526,   0.0707
Y2500  ,營建         ,19900515,  594.27,  620.87,  594.27,  620.87,    23140,     2838000,   4.4761,   1.6040,      160427,   4.3788
Y2500  ,營建         ,19900516,  620.87,  620.87,  579.96,  579.96,    25943,     2909000,  -6.5891,   1.7983,      149874,  -6.8163
Y2500  ,營建         ,19900517,  579.96,  582.63,  579.96,  582.63,    30085,     3718000,   0.4604,   2.0854,      150591,   0.4593
Y2500  ,營建         ,19900518,  582.63,  582.63,  550.66,  550.66,    23511,     2631000,  -5.4872,   1.6297,      142216,  -5.6435
Y2500  ,營建         ,19900521,  550.66,  550.66,  538.03,  538.03,    27837,     3003000,  -2.2936,   1.9296,      138761,  -2.3203
Y2500  ,營建         ,19900522,  538.03,  538.03,  520.42,  520.42,    22531,     2395000,  -3.2731,   1.5618,      134278,  -3.3278
Y2500  ,營建         ,19900523,  520.42,  543.58,  520.42,  543.58,    24935,     2771000,   4.4503,   1.7284,      140311,   4.3541
Y2500  ,營建         ,19900524,  543.58,  543.58,  517.15,  517.15,    26326,     2910000,  -4.8622,   1.8249,      133427,  -4.9844
Y2500  ,營建         ,19900525,  517.15,  517.15,  482.05,  482.05,    12882,     1142000,  -6.7872,   0.8930,      124379,  -7.0285
Y2500  ,營建         ,19900526,  482.05,  485.25,  482.05,  485.25,    20581,     1943000,   0.6638,   1.4266,      125381,   0.6616
Y2500  ,營建         ,19900529,  485.25,  516.09,  485.25,  516.09,    30765,     3086000,   6.3555,   2.1326,      133339,   6.1617
Y2500  ,營建         ,19900530,  516.09,  532.29,  516.09,  532.29,    32817,     3180000,   3.1390,   2.2748,      137332,   3.0907
Y2500  ,營建         ,19900531,  532.29,  565.23,  532.29,  565.23,    39324,     3989000,   6.1884,   2.7259,      145853,   6.0044
Y2500  ,營建         ,19900601,  565.23,  588.20,  565.23,  558.20,    49968,     5301000,  -1.2437,   3.4637,      152004,  -1.2515
Y2500  ,營建         ,19900602,  588.20,  594.60,  588.20,  594.60,    34908,     3338000,   6.5210,   2.2511,      153756,   6.3172
Y2500  ,營建         ,19900604,  594.60,  594.60,  554.70,  554.70,    34111,     3255000,  -6.7104,   2.1997,      143444,  -6.9461
Y2500  ,營建         ,19900605,  554.70,  554.70,  546.68,  546.68,    34560,     3228000,  -1.4458,   2.2286,      141399,  -1.4564
Y2500  ,營建         ,19900606,  546.68,  546.68,  513.91,  513.91,    33106,     2909000,  -5.9944,   2.1349,      132895,  -6.1815
Y2500  ,營建         ,19900607,  513.91,  513.91,  478.76,  478.76,    26950,     2178000,  -6.8397,   1.7379,      123805,  -7.0849
Y2500  ,營建         ,19900608,  478.76,  478.76,  462.91,  462.91,    24465,     1823000,  -3.3106,   1.5777,      119850,  -3.3667
Y2500  ,營建         ,19900609,  462.91,  462.91,  436.40,  436.40,    23957,     1671000,  -5.7268,   1.5449,      113029,  -5.8973
Y2500  ,營建         ,19900611,  436.40,  436.40,  424.83,  424.83,    30076,     2096000,  -2.6512,   1.9395,      110199,  -2.6870
Y2500  ,營建         ,19900612,  424.83,  452.71,  424.83,  452.71,    34097,     2722000,   6.5626,   2.1988,      117417,   6.3563
Y2500  ,營建         ,19900613,  452.71,  462.31,  452.71,  462.31,    40974,     3237000,   2.1206,   2.6423,      119718,   2.0984
Y2500  ,營建         ,19900614,  462.31,  462.31,  432.12,  432.12,    30771,     2334000,  -6.5303,   1.9843,      111906,  -6.7532
Y2500  ,營建         ,19900615,  432.12,  432.12,  407.81,  407.81,    22187,     1629000,  -5.6258,   1.4308,      105620,  -5.7902
Y2500  ,營建         ,19900618,  407.81,  416.45,  407.81,  416.45,    20121,     1316000,   2.1186,   1.2975,      107859,   2.0965
Y2500  ,營建         ,19900619,  416.45,  416.45,  400.40,  400.40,    16015,      948000,  -3.8540,   1.0327,      103768,  -3.9302
Y2500  ,營建         ,19900620,  400.40,  400.40,  377.62,  377.62,    12160,      777000,  -5.6893,   0.7842,       97893,  -5.8576
Y2500  ,營建         ,19900621,  377.62,  377.62,  358.95,  358.95,    13770,      814000,  -4.9441,   0.8880,       93125,  -5.0705
Y2500  ,營建         ,19900622,  358.95,  358.95,  348.96,  348.96,    20939,     1228000,  -2.7831,   1.3503,       90635,  -2.8226
Y2500  ,營建         ,19900625,  348.96,  358.09,  348.96,  358.09,    19273,     1123000,   2.6163,   1.2428,       93062,   2.5827
Y2500  ,營建         ,19900626,  358.09,  358.09,  339.59,  339.59,    22290,     1210000,  -5.1663,   1.4374,       88254,  -5.3045
Y2500  ,營建         ,19900627,  339.59,  339.59,  324.00,  324.00,    15923,      839000,  -4.5908,   1.0268,       84117,  -4.6995
Y2500  ,營建         ,19900629,  324.00,  339.76,  324.00,  339.76,    19819,     1121000,   4.8642,   1.2780,       88187,   4.7496
Y2500  ,營建         ,19900630,  339.76,  339.76,  328.11,  328.11,    14334,      761000,  -3.4289,   0.9243,       85222,  -3.4891
Y2500  ,營建         ,19900703,  328.11,  328.11,  319.20,  319.20,    12268,      624000,  -2.7156,   0.7911,       82938,  -2.7531
Y2500  ,營建         ,19900704,  319.20,  319.20,  310.09,  310.09,    12958,      641000,  -2.8540,   0.8356,       80600,  -2.8955
Y2500  ,營建         ,19900705,  310.09,  310.09,  304.40,  304.40,    12092,      593000,  -1.8350,   0.7798,       79159,  -1.8520
Y2500  ,營建         ,19900706,  304.40,  322.05,  304.40,  322.05,    20378,     1023000,   5.7983,   1.3141,       83734,   5.6364
Y2500  ,營建         ,19900707,  322.05,  332.55,  322.05,  332.55,    22774,     1211000,   3.2604,   1.4686,       86417,   3.2083
Y2500  ,營建         ,19900709,  332.55,  343.07,  332.55,  343.07,    24749,     1330000,   3.1634,   1.5960,       89078,   3.1144
Y2500  ,營建         ,19900710,  343.07,  365.49,  343.07,  365.49,    30673,     1742000,   6.5351,   1.9780,       94913,   6.3304
Y2500  ,營建         ,19900711,  365.49,  365.49,  343.23,  343.23,    37561,     1964000,  -6.0905,   2.4222,       89150,  -6.2838
Y2500  ,營建         ,19900712,  343.23,  343.23,  320.62,  320.62,    32670,     1417000,  -6.5874,   2.1068,       83264,  -6.8144
Y2500  ,營建         ,19900713,  320.62,  329.67,  320.62,  329.67,    32700,     1657000,   2.8227,   2.1087,       85587,   2.7836
Y2500  ,營建         ,19900714,  329.67,  329.67,  317.73,  317.73,    18369,      945000,  -3.6218,   1.1845,       82544,  -3.6890
Y2500  ,營建         ,19900716,  317.73,  317.73,  305.60,  305.60,    16329,      805000,  -3.8177,   1.0530,       79461,  -3.8925
Y2500  ,營建         ,19900717,  305.60,  315.00,  305.60,  315.00,    16491,      806000,   3.0759,   1.0634,       81922,   3.0296
Y2500  ,營建         ,19900718,  315.00,  315.00,  312.53,  312.53,    19329,      962000,  -0.7841,   1.2465,       81268,  -0.7872
Y2500  ,營建         ,19900719,  312.53,  330.93,  312.53,  330.93,    28346,     1436000,   5.8874,   1.8279,       86037,   5.7206
Y2500  ,營建         ,19900720,  330.93,  345.42,  330.93,  345.42,    52705,     2905000,   4.3786,   3.3987,       89880,   4.2854
Y2500  ,營建         ,19900721,  345.42,  356.04,  345.42,  356.04,    42578,     2418000,   3.0745,   2.7457,       92624,   3.0282
Y2500  ,營建         ,19900723,  356.04,  356.04,  333.61,  333.61,    54390,     2864000,  -6.2999,   3.5074,       86787,  -6.5070
Y2500  ,營建         ,19900724,  333.61,  352.59,  333.61,  352.59,    36017,     2021000,   5.6893,   2.3226,       91781,   5.5333
Y2500  ,營建         ,19900725,  352.59,  352.59,  351.86,  351.86,    37198,     2086000,  -0.2070,   2.3988,       91613,  -0.2073
Y2500  ,營建         ,19900726,  351.86,  352.15,  351.86,  352.15,    48339,     2645000,   0.0824,   3.1172,       91606,   0.0824
Y2500  ,營建         ,19900727,  352.15,  374.37,  352.15,  374.37,    72765,     4330000,   6.3098,   4.6923,       97387,   6.1187
Y2500  ,營建         ,19900728,  374.37,  374.37,  372.94,  372.94,    52651,     3178000,  -0.3820,   3.3953,       97114,  -0.3827
Y2500  ,營建         ,19900730,  372.94,  379.42,  372.94,  379.42,    54174,     3369000,   1.7375,   3.4935,       98800,   1.7226
Y2500  ,營建         ,19900731,  379.42,  379.42,  376.63,  376.63,    44083,     2714000,  -0.7353,   2.8427,       98078,  -0.7380
Y2500  ,營建         ,19900801,  376.63,  378.92,  376.63,  378.92,    43206,     2693000,   0.6080,   2.7862,       98638,   0.6062
Y2500  ,營建         ,19900802,  378.92,  378.92,  365.46,  365.46,    77690,     4524000,  -3.5522,   5.0099,       95017,  -3.6168
Y2500  ,營建         ,19900803,  365.46,  365.46,  341.87,  341.87,    70975,     4011000,  -6.4549,   4.5769,       88897,  -6.6726
Y2500  ,營建         ,19900804,  341.87,  346.06,  341.87,  346.06,    47352,     2630000,   1.2256,   3.0535,       90053,   1.2182
Y2500  ,營建         ,19900806,  346.06,  346.06,  330.15,  330.15,    31513,     1652000,  -4.5975,   2.0321,       85941,  -4.7065
Y2500  ,營建         ,19900807,  330.15,  330.15,  307.84,  307.84,     8117,      425000,  -6.7575,   0.5234,       80136,  -6.9967
Y2500  ,營建         ,19900808,  307.84,  307.84,  294.70,  294.70,    23166,     1081000,  -4.2685,   1.4939,       76788,  -4.3622
Y2500  ,營建         ,19900809,  294.70,  294.70,  274.44,  274.44,    14344,      668000,  -6.8748,   0.9250,       71506,  -7.1225
Y2500  ,營建         ,19900810,  274.44,  274.44,  258.96,  258.96,    19595,      796000,  -5.6406,   1.2636,       67500,  -5.8059
Y2500  ,營建         ,19900811,  258.96,  260.89,  258.96,  260.89,    15673,      665000,   0.7453,   1.0107,       68009,   0.7425
Y2500  ,營建         ,19900813,  260.89,  260.89,  247.02,  247.02,    19188,      763000,  -5.3164,   1.2374,       64428,  -5.4630
Y2500  ,營建         ,19900814,  247.02,  257.69,  247.02,  257.69,    22239,      921000,   4.3195,   1.4341,       67249,   4.2288
Y2500  ,營建         ,19900815,  257.69,  271.35,  257.69,  271.35,    35182,     1589000,   5.3009,   2.2687,       70826,   5.1652
Y2500  ,營建         ,19900816,  271.35,  278.33,  271.35,  278.33,    35597,     1687000,   2.5723,   2.2955,       72729,   2.5398
Y2500  ,營建         ,19900817,  278.33,  278.33,  259.44,  259.44,    13382,      690000,  -6.7869,   0.8630,       67792,  -7.0282
Y2500  ,營建         ,19900818,  259.44,  259.44,  248.44,  248.44,    18876,      787000,  -4.2399,   1.2172,       64969,  -4.3324
Y2500  ,營建         ,19900820,  248.44,  248.44,  245.42,  245.42,    22926,     1004000,  -1.2156,   1.4784,       64247,  -1.2230
Y2500  ,營建         ,19900821,  245.42,  245.42,  229.14,  229.14,    24705,      946000,  -6.6335,   1.5931,       59969,  -6.8638
Y2500  ,營建         ,19900822,  229.14,  229.14,  220.58,  220.58,    24779,      881000,  -3.7357,   1.5979,       57655,  -3.8073
Y2500  ,營建         ,19900823,  220.58,  220.58,  207.52,  207.52,    17721,      632000,  -5.9208,   1.1428,       54238,  -6.1033
Y2500  ,營建         ,19900824,  207.52,  207.52,  193.66,  193.66,    18585,      607000,  -6.6789,   1.1985,       50617,  -6.9124
Y2500  ,營建         ,19900825,  193.66,  200.63,  193.66,  200.63,    23576,      748000,   3.5991,   1.5203,       52390,   3.5358
Y2500  ,營建         ,19900827,  200.63,  213.92,  200.63,  213.92,    24594,      882000,   6.6241,   1.5860,       55857,   6.4140
Y2500  ,營建         ,19900828,  213.92,  228.60,  213.92,  228.60,    13143,      511000,   6.8624,   0.8475,       59689,   6.6372
Y2500  ,營建         ,19900829,  228.60,  228.60,  221.47,  221.47,    48676,     1709000,  -3.1190,   3.1389,       57662,  -3.1687
Y2500  ,營建         ,19900831,  221.47,  236.53,  221.47,  236.53,    45131,     1688000,   6.8000,   2.9103,       61585,   6.5788
Y2500  ,營建         ,19900901,  236.53,  247.39,  236.53,  247.39,    37687,     1483000,   4.5914,   2.4303,       64483,   4.4891
Y2500  ,營建         ,19900903,  247.39,  247.39,  232.52,  232.52,    32705,     1185000,  -6.0108,   2.1090,       60624,  -6.1990
Y2500  ,營建         ,19900904,  232.52,  232.52,  232.47,  232.47,    25473,      961000,  -0.0215,   1.6427,       60668,  -0.0215
Y2500  ,營建         ,19900905,  232.47,  232.47,  216.79,  216.79,    23298,      805000,  -6.7450,   1.5024,       56579,  -6.9832
Y2500  ,營建         ,19900906,  232.52,  232.52,  211.70,  211.70,    23269,      767000,  -2.3479,   1.5005,       55329,  -2.3759
Y2500  ,營建         ,19900910,  211.70,  221.79,  211.70,  221.79,    27487,      961000,   4.7662,   1.7725,       58020,   4.6561
Y2500  ,營建         ,19900911,  221.79,  221.79,  208.85,  208.85,    17488,      578000,  -5.8343,   1.1277,       54652,  -6.0115
Y2500  ,營建         ,19900912,  208.85,  210.69,  208.85,  210.69,    17166,      575000,   0.8810,   1.1070,       55196,   0.8772
Y2500  ,營建         ,19900913,  210.69,  217.30,  210.69,  217.30,    23337,      846000,   3.1373,   1.5049,       56935,   3.0891
Y2500  ,營建         ,19900914,  217.30,  217.30,  215.60,  215.60,    25870,      908000,  -0.7823,   1.6683,       56450,  -0.7854
Y2500  ,營建         ,19900915,  215.60,  215.60,  211.45,  211.45,    24280,      820000,  -1.9249,   1.5657,       55334,  -1.9436
Y2500  ,營建         ,19900917,  211.45,  211.45,  209.87,  209.87,    18828,      635000,  -0.7472,   1.2141,       54943,  -0.7500
Y2500  ,營建         ,19900918,  209.87,  209.87,  203.65,  203.65,    18353,      546000,  -2.9637,   1.1835,       53325,  -3.0085
Y2500  ,營建         ,19900919,  203.65,  203.65,  195.79,  195.79,    14694,      454000,  -3.8596,   0.9476,       51263,  -3.9360
Y2500  ,營建         ,19900920,  195.79,  195.79,  182.57,  182.57,    14261,      434000,  -6.7521,   0.9196,       47802,  -6.9909
