symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
1326,台化         ,20000104,40,42.3,40,41.7,51416,2129438,5.303,1.6083,133312,5.1672
1326,台化         ,20000105,41,43.5,41,41.9,45823,1939202,0.4796,1.4333,133952,0.4785
1326,台化         ,20000106,42.3,44,42.1,42.6,54251,2335029,1.6706,1.697,136190,1.6568
1326,台化         ,20000107,42.8,43.3,42.1,42.3,19715,839568,-0.7042,0.6167,135231,-0.7067
1326,台化         ,20000110,42.5,43.9,42.5,43.5,39090,1694929,2.8369,1.2227,139067,2.7974
1326,台化         ,20000111,44.3,44.4,40.9,40.9,41757,1784689,-5.977,1.3061,130755,-6.1631
1326,台化         ,20000112,41.2,41.8,41,41.4,21957,907737,1.2225,0.6868,132353,1.2151
1326,台化         ,20000113,41.8,42.2,40.6,40.7,22762,944224,-1.6908,0.712,130115,-1.7053
1326,台化         ,20000114,41,41.2,39.6,39.8,20157,811924,-2.2113,0.6305,127238,-2.2361
1326,台化         ,20000115,40.7,41,40.1,40.4,18585,754082,1.5075,0.5813,129156,1.4963
1326,台化         ,20000117,43,43.2,42.2,43.2,32573,1397858,6.9307,1.0189,138108,6.7011
1326,台化         ,20000118,43.8,45.9,43.3,43.3,113110,5019468,0.2315,3.5381,138428,0.2312
1326,台化         ,20000119,43.3,43.9,42.4,42.4,39669,1714171,-2.0785,1.2408,135550,-2.1004
1326,台化         ,20000120,42.8,43.3,42.3,43,22697,971962,1.4151,0.71,137468,1.4052
1326,台化         ,20000121,43.2,44.5,43.2,43.7,42627,1874673,1.6279,1.3334,139706,1.6148
1326,台化         ,20000124,44.5,45.2,43.8,44.8,73774,3294166,2.5172,2.3076,143223,2.486
1326,台化         ,20000125,44.8,45.2,43.7,44,44871,1997993,-1.7857,1.4036,140665,-1.8019
1326,台化         ,20000126,44.6,45,43.9,44,44246,1970046,0,1.384,140665,0
1326,台化         ,20000127,44.1,45.8,43.9,45.1,65636,2959248,2.5,2.0531,144182,2.4693
1326,台化         ,20000128,47.9,48.2,47.1,48.2,88215,4235724,6.8736,2.7593,154093,6.6477
1326,台化         ,20000129,48.2,49.8,47.2,49.8,70552,3408075,3.3195,2.2069,159208,3.2656
1326,台化         ,20000131,50,50.5,49.3,49.8,61235,3052073,0,1.9154,159208,0
1326,台化         ,20000201,50,50.5,48.6,49.5,46789,2306899,-0.6024,1.4635,158249,-0.6042
1326,台化         ,20000209,50,50.5,48.8,49.3,40672,2024240,-0.404,1.2722,157609,-0.4049
1326,台化         ,20000210,49.3,50,47.5,47.5,37369,1806461,-3.6511,1.1689,151855,-3.7194
1326,台化         ,20000211,48,48.9,47.5,47.6,41722,2009283,0.2105,1.3051,152174,0.2103
1326,台化         ,20000214,48.1,48.9,47.1,47.1,30312,1461264,-1.0504,0.9482,150576,-1.056
1326,台化         ,20000215,47.5,47.9,47,47.1,19526,924328,0,0.6108,150576,0
1326,台化         ,20000216,47.8,50,47.8,50,64218,3149084,6.1571,2.0087,159847,5.975
1326,台化         ,20000217,51,53.5,51,52.5,108284,5729601,5,3.3871,167840,4.879
1326,台化         ,20000218,52.5,53,50,50.5,58904,3018327,-3.8095,1.8425,161446,-3.884
1326,台化         ,20000219,50.5,51,49.4,51,26727,1341016,0.9901,0.836,163044,0.9852
1326,台化         ,20000221,51,51.5,49,49,25310,1271305,-3.9216,0.7917,156650,-4.0005
1326,台化         ,20000222,48.7,49,47.3,48,21634,1041837,-2.0408,0.6767,153453,-2.0619
1326,台化         ,20000223,48.2,49,47.7,47.9,25188,1216637,-0.2083,0.7879,153134,-0.2086
1326,台化         ,20000224,48.5,48.6,46.8,47,20221,964266,-1.8789,0.6325,150256,-1.8968
1326,台化         ,20000225,47,47.4,45,45.8,25126,1151825,-2.5532,0.7859,146420,-2.5864
1326,台化         ,20000229,46,46.5,45.5,46,18021,829734,0.4367,0.5637,147059,0.4357
1326,台化         ,20000301,46.7,47.5,46.5,47.1,31703,1490388,2.3913,0.9917,150576,2.3632
1326,台化         ,20000302,46.9,47,45.7,47,20002,924040,-0.2123,0.6257,150256,-0.2125
1326,台化         ,20000303,46.9,47.3,46.3,46.6,16174,756999,-0.8511,0.5059,148978,-0.8547
1326,台化         ,20000304,46.7,47.2,45.1,45.1,17688,811779,-3.2189,0.5533,144182,-3.2718
1326,台化         ,20000306,45.1,45.8,44.8,45,12312,556857,-0.2217,0.3851,143862,-0.222
1326,台化         ,20000307,45,45.5,44,44.8,12702,569512,-0.4444,0.3973,143223,-0.4454
1326,台化         ,20000308,45,45.4,44.1,44.1,12850,576323,-1.5625,0.4019,140985,-1.5748
1326,台化         ,20000309,44.6,45.8,44.6,45.4,30523,1381575,2.9478,0.9548,145141,2.9052
1326,台化         ,20000310,45.4,45.5,43.9,43.9,21025,934684,-3.304,0.6577,140346,-3.3598
1326,台化         ,20000313,43.6,43.6,40.9,40.9,22900,949775,-6.8337,0.7163,130755,-7.0784
1326,台化         ,20000314,40.8,42.3,40,41.9,21164,878132,2.445,0.662,133952,2.4156
1326,台化         ,20000315,41.9,43,41.5,41.9,28684,1212853,0,0.8972,133952,0
1326,台化         ,20000316,43,43.3,40.8,43.1,34300,1452852,2.864,1.0729,137788,2.8237
1326,台化         ,20000317,44,46.1,43.3,46.1,78984,3574847,6.9606,2.4706,147379,6.729
1326,台化         ,20000320,44.5,44.5,44.5,44.5,2414,107448,-3.4707,0.0755,142264,-3.5324
1326,台化         ,20000321,43.6,47.6,43.6,47,37964,1764267,5.618,1.1875,150256,5.4658
1326,台化         ,20000322,47,48,45.9,46.5,31575,1479406,-1.0638,0.9877,148658,-1.0695
1326,台化         ,20000323,47.5,49.1,47,48.4,55974,2693827,4.086,1.7509,154732,4.0048
1326,台化         ,20000324,47.9,47.9,46.8,46.8,25495,1199627,-3.3058,0.7975,149617,-3.3617
1326,台化         ,20000327,46.8,48,46.1,48,28817,1361598,2.5641,0.9014,153453,2.5318
1326,台化         ,20000328,48.3,48.8,47.2,47.3,33444,1607272,-1.4583,1.0461,151215,-1.4691
1326,台化         ,20000329,47,48.2,47,47,23195,1100796,-0.6342,0.7255,150256,-0.6363
1326,台化         ,20000330,47.3,47.9,46.8,46.9,19433,919703,-0.2128,0.6079,149937,-0.213
1326,台化         ,20000331,47,47.9,47,47.4,14647,694233,1.0661,0.4582,151535,1.0605
1326,台化         ,20000401,47.5,47.6,46.5,46.9,12978,608081,-1.0549,0.4059,149937,-1.0605
1326,台化         ,20000405,46.9,49.9,46.9,48.8,34850,1697960,4.0512,1.0901,156011,3.9713
1326,台化         ,20000406,48.8,49.4,47.5,47.7,21355,1038570,-2.2541,0.668,152494,-2.2799
1326,台化         ,20000407,48.8,49,48,48.2,18114,878120,1.0482,0.5666,154093,1.0428
1326,台化         ,20000408,48.8,48.9,47.5,47.9,17385,834034,-0.6224,0.5438,153134,-0.6244
1326,台化         ,20000410,47.9,48.7,47.3,48.4,22025,1057531,1.0438,0.6889,154732,1.0384
1326,台化         ,20000411,48.6,49.8,48.4,48.4,48780,2395932,0,1.5258,154732,0
1326,台化         ,20000412,48.5,49.2,48,48.1,22877,1111918,-0.6198,0.7156,153773,-0.6218
1326,台化         ,20000413,47.7,48,46.5,47.2,17017,805493,-1.8711,0.5323,150896,-1.8888
1326,台化         ,20000414,47.4,47.8,46.4,46.4,14615,687734,-1.6949,0.4572,148338,-1.7094
1326,台化         ,20000415,43.3,44.6,43.2,43.4,19998,871096,-6.4655,0.6255,138747,-6.684
1326,台化         ,20000417,43.5,44.2,43.4,44,11332,496807,1.3825,0.3545,140665,1.373
1326,台化         ,20000418,45.7,45.7,44.6,45.3,20222,913976,2.9545,0.6325,144821,2.9117
1326,台化         ,20000419,45.6,45.9,44,44,12045,537781,-2.8698,0.3768,140665,-2.9117
1326,台化         ,20000420,44,44.5,43.5,44.4,8501,374120,0.9091,0.2659,141944,0.905
1326,台化         ,20000421,44.8,45.5,44.5,44.6,8151,366397,0.4505,0.255,142584,0.4494
1326,台化         ,20000424,44.6,44.6,43.3,43.3,6699,293679,-2.9148,0.2095,138428,-2.9581
