symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2308,台達電       ,20000104,138,144,138,140.5,22001,3113612,3.3088,2.9952,103202,3.2553
2308,台達電       ,20000105,138,141,136.5,137.5,14642,2025652,-2.1352,1.9934,100998,-2.1584
2308,台達電       ,20000106,139,146,139,146,36914,5293789,6.1818,5.0255,107241,5.9983
2308,台達電       ,20000107,145,145,140,142,18682,2659638,-2.7397,2.5434,104303,-2.778
2308,台達電       ,20000110,143.5,151,142.5,151,29671,4382089,6.338,4.0394,110914,6.1453
2308,台達電       ,20000111,161,161,153,154,65671,10383086,1.9868,8.9405,113118,1.9673
2308,台達電       ,20000112,156,164,154,164,40681,6518321,6.4935,5.5383,120463,6.2914
2308,台達電       ,20000113,164,164,156,158,29712,4767064,-3.6585,4.045,116056,-3.7271
2308,台達電       ,20000114,160,162,154,157,23385,3701887,-0.6329,3.1837,115321,-0.6349
2308,台達電       ,20000115,161,167,158,167,34891,5668869,6.3694,4.7501,122667,6.1748
2308,台達電       ,20000117,168,169,164,165,28330,4725358,-1.1976,3.8569,121198,-1.2048
2308,台達電       ,20000118,167,170,164,166,30312,5057132,0.6061,4.1267,121932,0.6042
2308,台達電       ,20000119,164,165,157,158,25281,4083188,-4.8193,3.4418,116056,-4.9393
2308,台達電       ,20000120,156,159,154,157,12562,1960935,-0.6329,1.7102,115321,-0.6349
2308,台達電       ,20000121,158,162,157,157,16201,2581959,0,2.2056,115321,0
2308,台達電       ,20000124,160,160,156,156,10178,1603852,-0.6369,1.3856,114587,-0.639
2308,台達電       ,20000125,155,156,153,153,9956,1538170,-1.9231,1.3554,112383,-1.9418
2308,台達電       ,20000126,155,158,154,156,9793,1525359,1.9608,1.3332,114587,1.9418
2308,台達電       ,20000127,157,158,154,154,9492,1477861,-1.2821,1.2922,113118,-1.2903
2308,台達電       ,20000128,153,160,153,156,16545,2607096,1.2987,2.2524,114587,1.2903
2308,台達電       ,20000129,154,159,154,159,9009,1416564,1.9231,1.2265,116790,1.9048
2308,台達電       ,20000131,160,162,159,159,15193,2434508,0,2.0322,118868,0
2308,台達電       ,20000201,161,161,157,159,10709,1700458,0,1.4325,118868,0
2308,台達電       ,20000209,163,164,160,161,19207,3121573,1.2579,2.5692,120363,1.25
2308,台達電       ,20000210,161,164,158,159,10482,1678060,-1.2422,1.4021,118868,-1.25
