證券代碼,簡稱,年月日,開盤價,最高價,最低價,收盤價,成交量,成交值,報酬率,週轉率,市值,報酬率-Ln
Y1600  ,機電類       ,19950721,  610.59,  615.42,  610.59,  615.42,   274133,    12875179,   0.7910,   1.4695,      877009,   0.7879
Y1600  ,機電類       ,19950722,  615.42,  631.48,  615.42,  631.48,   225476,    10642793,   2.6096,   1.2060,      899904,   2.5761
Y1600  ,機電類       ,19950724,  631.48,  631.48,  623.62,  623.62,   184566,     8472488,  -1.2447,   0.9872,      888707,  -1.2525
Y1600  ,機電類       ,19950725,  623.62,  623.62,  593.30,  593.30,   231392,    11660661,  -4.8619,   1.2257,      846846,  -4.9841
Y1600  ,機電類       ,19950726,  593.30,  593.61,  593.30,  593.61,   238131,    10820411,   0.0523,   1.2591,      847342,   0.0522
Y1600  ,機電類       ,19950727,  593.61,  630.31,  593.61,  630.31,   269486,    11945021,   6.1825,   1.4228,      900198,   5.9989
Y1600  ,機電類       ,19950728,  630.31,  634.01,  630.31,  634.01,   207672,     9823964,   0.5870,   1.0965,      905488,   0.5853
Y1600  ,機電類       ,19950729,  634.01,  634.01,  623.43,  623.43,   122784,     5676186,  -1.6687,   0.6456,      890529,  -1.6828
Y1600  ,機電類       ,19950731,  623.43,  623.43,  614.29,  614.29,   117817,     6136642,  -1.4661,   0.6180,      880007,  -1.4769
Y1600  ,機電類       ,19950801,  614.54,  618.23,  605.26,  610.36,   133606,     6952178,  -0.6398,   0.6836,      875492,  -0.6418
Y1600  ,機電類       ,19950802,  614.41,  614.41,  584.53,  584.53,   188240,     8897476,  -4.2319,   0.9618,      838433,  -4.3241
Y1600  ,機電類       ,19950803,  571.56,  591.60,  571.56,  591.60,   197838,     8959185,   1.2095,   1.0109,      848656,   1.2023
Y1600  ,機電類       ,19950804,  599.15,  600.75,  581.15,  599.10,   225698,     9553716,   1.2677,   1.1532,      859370,   1.2598
Y1600  ,機電類       ,19950805,  569.06,  582.17,  569.06,  576.89,   217460,     8615538,  -3.7072,   1.1111,      827519,  -3.7777
Y1600  ,機電類       ,19950807,  578.15,  595.35,  573.79,  594.22,   219868,     8649822,   3.0040,   1.1234,      852370,   2.9598
Y1600  ,機電類       ,19950808,  594.80,  599.71,  588.75,  595.63,   177130,     6849644,   0.2373,   0.9044,      854357,   0.2370
Y1600  ,機電類       ,19950809,  585.09,  586.50,  575.91,  577.70,   212101,     8285762,  -3.0103,   1.0814,      828678,  -3.0565
Y1600  ,機電類       ,19950810,  585.42,  589.51,  582.68,  588.57,   190199,     7249037,   1.8816,   0.9692,      844270,   1.8641
Y1600  ,機電類       ,19950811,  572.04,  576.69,  566.68,  568.18,   276301,    10319450,  -3.4643,   1.4080,      815015,  -3.5258
Y1600  ,機電類       ,19950812,  590.58,  591.89,  584.62,  585.64,   277315,    11094528,   3.0730,   1.4118,      840050,   3.0267
Y1600  ,機電類       ,19950814,  577.46,  582.23,  569.92,  570.29,   183584,     6688077,  -2.6211,   0.9346,      818077,  -2.6560
Y1600  ,機電類       ,19950815,  577.64,  578.47,  566.71,  576.98,   263618,     9167209,   1.1731,   1.3342,      827652,   1.1663
Y1600  ,機電類       ,19950816,  578.40,  601.20,  576.22,  600.55,   322188,    12435687,   4.0851,   1.6259,      861481,   4.0038
Y1600  ,機電類       ,19950817,  602.95,  616.34,  601.94,  604.14,   382072,    14531404,   0.5978,   1.9281,      866616,   0.5960
Y1600  ,機電類       ,19950818,  597.55,  608.59,  597.55,  607.67,   180418,     6933684,   0.5843,   0.9101,      871697,   0.5826
Y1600  ,機電類       ,19950819,  601.92,  604.44,  597.23,  597.23,   127775,     4589504,  -1.7180,   0.6446,      856710,  -1.7330
Y1600  ,機電類       ,19950821,  597.90,  600.32,  596.09,  599.57,   101752,     3676418,   0.3918,   0.5133,      860088,   0.3910
Y1600  ,機電類       ,19950822,  601.24,  605.68,  596.36,  605.68,   140657,     5120009,   1.0191,   0.7096,      868826,   1.0139
Y1600  ,機電類       ,19950823,  607.49,  611.84,  596.68,  596.81,   188166,     6645202,  -1.4645,   0.9492,      856115,  -1.4753
Y1600  ,機電類       ,19950824,  596.19,  596.35,  582.55,  583.87,   157589,     5662473,  -2.1682,   0.7950,      837520,  -2.1920
Y1600  ,機電類       ,19950825,  582.35,  585.40,  572.27,  583.84,   219086,     7929892,  -0.0051,   1.1052,      837381,  -0.0051
Y1600  ,機電類       ,19950826,  590.02,  591.44,  579.87,  579.87,   154405,     5521028,  -0.6800,   0.7789,      831599,  -0.6823
Y1600  ,機電類       ,19950828,  580.32,  587.11,  575.46,  587.11,   129409,     4596917,   1.2486,   0.6528,      841987,   1.2408
Y1600  ,機電類       ,19950829,  588.25,  591.43,  584.98,  590.11,   159594,     5331960,   0.5110,   0.8051,      846283,   0.5097
Y1600  ,機電類       ,19950830,  587.98,  594.84,  586.52,  593.91,   184978,     6527719,   0.6439,   0.9331,      851746,   0.6419
Y1600  ,機電類       ,19950831,  593.06,  595.51,  590.43,  591.17,   140666,     4742033,  -0.4613,   0.7096,      847806,  -0.4624
Y1600  ,機電類       ,19950901,  595.77,  599.10,  591.20,  591.20,   197154,     5858287,   0.0051,   0.9946,      847845,   0.0051
Y1600  ,機電類       ,19950902,  591.88,  596.20,  588.28,  596.20,   134580,     4281831,   0.8457,   0.6789,      855017,   0.8422
Y1600  ,機電類       ,19950904,  600.61,  612.14,  598.12,  609.15,   297710,    10264598,   2.1721,   1.5018,      873602,   2.1488
Y1600  ,機電類       ,19950905,  616.25,  619.64,  610.98,  612.68,   268115,     9707062,   0.5795,   1.3525,      878650,   0.5778
Y1600  ,機電類       ,19950906,  619.53,  631.54,  619.05,  630.15,   359095,    12973783,   2.8514,   1.8047,      904942,   2.8115
Y1600  ,機電類       ,19950907,  634.15,  640.24,  631.64,  635.73,   355112,    12956027,   0.8855,   1.7846,      912959,   0.8816
Y1600  ,機電類       ,19950908,  640.04,  654.83,  640.04,  654.09,   427566,    17425623,   2.8880,   2.1488,      939335,   2.8471
Y1600  ,機電類       ,19950911,  658.51,  661.90,  638.91,  638.91,   383752,    15847802,  -2.3208,   1.9286,      917534,  -2.3481
Y1600  ,機電類       ,19950912,  637.16,  643.82,  634.10,  641.92,   215106,     8611875,   0.4711,   1.0810,      921858,   0.4700
Y1600  ,機電類       ,19950913,  637.83,  642.85,  632.55,  632.55,   198441,     7940124,  -1.4597,   0.9973,      908392,  -1.4704
Y1600  ,機電類       ,19950914,  643.28,  650.11,  638.71,  638.71,   390974,    18489550,   0.9738,   1.9649,      917255,   0.9691
Y1600  ,機電類       ,19950915,  634.69,  643.63,  633.04,  643.63,   178787,     7739143,   0.7703,   0.8985,      924306,   0.7674
Y1600  ,機電類       ,19950916,  641.66,  642.77,  635.13,  635.18,   126980,     5644909,  -1.3129,   0.6381,      912170,  -1.3216
Y1600  ,機電類       ,19950918,  637.69,  657.32,  636.90,  657.14,   288312,    12730676,   3.4573,   1.4489,      943720,   3.3989
Y1600  ,機電類       ,19950919,  659.56,  659.56,  650.62,  652.30,   338817,    14765899,  -0.7365,   1.7027,      936772,  -0.7393
Y1600  ,機電類       ,19950920,  647.48,  649.21,  642.66,  645.51,   179639,     7670306,  -1.0409,   0.9028,      927021,  -1.0464
Y1600  ,機電類       ,19950921,  642.20,  651.36,  642.20,  643.05,   219352,     9627334,  -0.3811,   1.1024,      923493,  -0.3818
Y1600  ,機電類       ,19950923,  645.02,  647.95,  642.25,  644.40,   152175,     6563622,   0.2099,   0.7512,      925423,   0.2097
Y1600  ,機電類       ,19950925,  657.26,  661.53,  653.96,  656.08,   344724,    14066663,   1.8125,   1.7014,      942428,   1.7963
Y1600  ,機電類       ,19950926,  654.61,  654.61,  649.97,  650.58,   248528,    10220315,  -0.8383,   1.2266,      934526,  -0.8418
Y1600  ,機電類       ,19950927,  652.84,  652.84,  638.92,  638.92,   239854,    10660602,  -1.7922,   1.1809,      919148,  -1.8085
Y1600  ,機電類       ,19950929,  639.37,  639.37,  620.21,  620.21,   239171,    11318806,  -2.9284,   1.1775,      892244,  -2.9721
Y1600  ,機電類       ,19950930,  612.80,  623.82,  612.53,  623.82,   142026,     6486309,   0.5821,   0.6993,      897438,   0.5804
Y1600  ,機電類       ,19951002,  621.74,  624.11,  618.69,  622.11,   110769,     4483001,  -0.2741,   0.5408,      901937,  -0.2745
Y1600  ,機電類       ,19951003,  621.61,  624.87,  619.76,  620.67,   137265,     5113096,  -0.2315,   0.6702,      899834,  -0.2317
Y1600  ,機電類       ,19951004,  623.87,  627.88,  620.34,  627.88,   144817,     5521734,   1.1616,   0.7060,      912476,   1.1550
Y1600  ,機電類       ,19951005,  631.58,  632.91,  627.51,  628.38,   167008,     6180990,   0.0796,   0.8142,      913206,   0.0796
Y1600  ,機電類       ,19951006,  636.17,  639.45,  634.88,  638.48,   202092,     8192484,   1.6073,   0.9852,      927904,   1.5945
Y1600  ,機電類       ,19951007,  643.03,  644.65,  637.65,  638.91,   210983,     8183459,   0.0673,   1.0286,      928527,   0.0673
Y1600  ,機電類       ,19951009,  642.83,  642.83,  636.07,  636.85,   153367,     5873521,  -0.3224,   0.7477,      925511,  -0.3229
Y1600  ,機電類       ,19951011,  627.42,  627.42,  614.91,  614.91,   217366,     9259249,  -3.4451,   1.0597,      893651,  -3.5058
Y1600  ,機電類       ,19951012,  607.86,  616.71,  607.86,  612.06,   142600,     5683238,  -0.4635,   0.6952,      889477,  -0.4646
Y1600  ,機電類       ,19951013,  617.29,  617.29,  603.40,  611.85,   196304,     8234442,  -0.0343,   0.9570,      889089,  -0.0343
Y1600  ,機電類       ,19951014,  603.76,  607.14,  597.78,  598.01,   133692,     5044618,  -2.2620,   0.6518,      868927,  -2.2880
Y1600  ,機電類       ,19951016,  606.43,  607.79,  603.00,  604.12,    99395,     3594818,   1.0217,   0.4846,      877908,   1.0165
Y1600  ,機電類       ,19951017,  609.32,  613.71,  604.91,  613.38,   129979,     5089630,   1.5328,   0.6337,      891366,   1.5212
Y1600  ,機電類       ,19951018,  612.14,  612.14,  606.34,  606.34,   107903,     4106826,  -1.1477,   0.5250,      881964,  -1.1544
Y1600  ,機電類       ,19951019,  603.31,  607.19,  598.45,  598.86,   133892,     5107581,  -1.2336,   0.6515,      871012,  -1.2413
Y1600  ,機電類       ,19951020,  603.72,  603.72,  595.22,  597.27,   105404,     4085741,  -0.2655,   0.5107,      874247,  -0.2659
Y1600  ,機電類       ,19951021,  596.97,  598.15,  592.03,  598.05,    86248,     3398078,   0.1306,   0.4179,      875377,   0.1305
Y1600  ,機電類       ,19951023,  598.70,  601.85,  598.14,  601.64,    83280,     3154317,   0.6003,   0.4035,      880655,   0.5985
Y1600  ,機電類       ,19951024,  604.77,  605.50,  600.56,  605.40,   107764,     4168884,   0.6250,   0.5213,      886147,   0.6230
Y1600  ,機電類       ,19951026,  607.34,  608.50,  601.15,  601.90,    98627,     3645343,  -0.5781,   0.4771,      881029,  -0.5798
Y1600  ,機電類       ,19951027,  595.37,  596.05,  589.10,  594.15,   136295,     4950770,  -1.2876,   0.6593,      869596,  -1.2960
Y1600  ,機電類       ,19951028,  595.48,  595.48,  585.73,  585.82,    91555,     3257722,  -1.4020,   0.4414,      860126,  -1.4119
Y1600  ,機電類       ,19951030,  580.68,  580.68,  572.28,  572.28,   107212,     4268081,  -2.3113,   0.5169,      840174,  -2.3384
Y1600  ,機電類       ,19951101,  571.47,  578.05,  571.47,  574.74,    83957,     3405010,   0.4299,   0.3893,      910332,   0.4289
Y1600  ,機電類       ,19951102,  578.39,  585.92,  574.89,  585.92,    99011,     4037877,   1.9452,   0.4591,      928060,   1.9265
Y1600  ,機電類       ,19951103,  585.09,  586.94,  576.79,  586.94,   148295,     5766985,   0.1741,   0.6863,      931615,   0.1739
Y1600  ,機電類       ,19951104,  586.47,  591.49,  586.06,  587.07,   107533,     4176730,   0.0221,   0.4977,      931871,   0.0221
Y1600  ,機電類       ,19951106,  586.65,  594.21,  586.36,  594.21,    82897,     3332378,   1.2162,   0.3837,      943225,   1.2089
Y1600  ,機電類       ,19951107,  599.34,  599.34,  587.77,  587.77,   136607,     5398189,  -1.0838,   0.6322,      932940,  -1.0897
Y1600  ,機電類       ,19951108,  587.00,  589.22,  581.72,  581.72,   112049,     5216374,  -1.0293,   0.5186,      923443,  -1.0346
Y1600  ,機電類       ,19951109,  578.14,  579.28,  574.77,  576.98,   105753,     4330195,  -0.8148,   0.4894,      915871,  -0.8182
Y1600  ,機電類       ,19951110,  580.32,  580.75,  570.87,  571.12,   133883,     5592382,  -1.0156,   0.6196,      906662,  -1.0208
Y1600  ,機電類       ,19951111,  571.45,  572.35,  565.06,  572.35,    93531,     3825726,   0.2154,   0.4329,      908588,   0.2151
Y1600  ,機電類       ,19951114,  565.96,  569.13,  564.48,  567.86,    90182,     3464490,  -0.7845,   0.4170,      901875,  -0.7876
Y1600  ,機電類       ,19951115,  569.29,  570.90,  557.22,  559.32,   117058,     5206228,  -1.5039,   0.5413,      888230,  -1.5153
Y1600  ,機電類       ,19951116,  558.46,  558.46,  550.79,  556.92,   117784,     5337916,  -0.4291,   0.5447,      884407,  -0.4300
Y1600  ,機電類       ,19951117,  556.77,  558.31,  541.14,  541.14,   107636,     4966455,  -2.8334,   0.4977,      859220,  -2.8744
Y1600  ,機電類       ,19951118,  541.40,  553.43,  540.61,  549.79,   101915,     4664048,   1.5985,   0.4713,      873078,   1.5858
Y1600  ,機電類       ,19951120,  551.93,  551.93,  545.52,  546.44,    56917,     2339746,  -0.6093,   0.2632,      867653,  -0.6112
Y1600  ,機電類       ,19951121,  546.86,  558.05,  545.02,  557.75,   101304,     4080443,   2.0698,   0.4685,      885619,   2.0486
Y1600  ,機電類       ,19951122,  553.72,  557.48,  553.06,  556.05,    81161,     3127067,  -0.3048,   0.3753,      882862,  -0.3053
Y1600  ,機電類       ,19951123,  556.42,  556.78,  542.81,  546.62,   117917,     4860606,  -1.6959,   0.5453,      867795,  -1.7104
Y1600  ,機電類       ,19951124,  542.19,  547.66,  542.19,  545.83,    64933,     2517768,  -0.1445,   0.3003,      866521,  -0.1446
Y1600  ,機電類       ,19951125,  547.48,  556.27,  547.48,  556.27,   101214,     4053182,   1.9127,   0.4680,      883042,   1.8946
Y1600  ,機電類       ,19951127,  560.90,  570.89,  559.43,  570.89,   189782,     7040251,   2.6282,   0.8776,      906340,   2.5943
Y1600  ,機電類       ,19951128,  569.28,  573.62,  558.62,  563.61,   259566,     9787962,  -1.2752,   1.2003,      894822,  -1.2834
Y1600  ,機電類       ,19951129,  567.92,  568.10,  551.51,  553.52,   241098,     9220110,  -1.7902,   1.1149,      878749,  -1.8065
Y1600  ,機電類       ,19951130,  557.26,  560.75,  551.56,  560.75,   157488,     5846048,   1.3062,   0.7283,      890244,   1.2977
Y1600  ,機電類       ,19951201,  564.38,  567.75,  561.08,  566.93,   191353,     7047987,   1.1021,   0.8589,      949966,   1.0961
Y1600  ,機電類       ,19951204,  573.16,  573.16,  559.71,  559.71,   195851,     7209426,  -1.2735,   0.8791,      937673,  -1.2817
Y1600  ,機電類       ,19951205,  560.31,  562.62,  557.20,  562.62,   109395,     4021159,   0.5199,   0.4910,      942601,   0.5186
Y1600  ,機電類       ,19951206,  559.44,  559.44,  555.17,  555.17,   113105,     4238560,  -1.3242,   0.5077,      930104,  -1.3330
Y1600  ,機電類       ,19951207,  555.60,  559.97,  555.60,  559.75,   122640,     4618685,   0.8250,   0.5505,      937827,   0.8216
Y1600  ,機電類       ,19951208,  557.98,  577.34,  557.98,  576.06,   353049,    12887005,   2.9138,   1.5848,      965130,   2.8722
Y1600  ,機電類       ,19951209,  582.52,  584.17,  577.92,  580.49,   341683,    11904650,   0.7690,   1.5337,      972507,   0.7661
Y1600  ,機電類       ,19951211,  581.87,  585.20,  579.29,  583.32,   283466,     9373199,   0.4875,   1.2724,      977276,   0.4863
Y1600  ,機電類       ,19951212,  585.41,  589.09,  582.22,  584.14,   293744,     9905656,   0.1406,   1.3185,      978552,   0.1405
Y1600  ,機電類       ,19951213,  587.53,  590.94,  586.22,  590.65,   268646,     9108596,   1.1145,   1.2059,      989486,   1.1083
Y1600  ,機電類       ,19951214,  591.83,  594.73,  590.57,  592.40,   318934,    10980464,   0.2963,   1.4316,      992364,   0.2958
Y1600  ,機電類       ,19951215,  593.23,  594.75,  587.06,  589.32,   301397,    10418139,  -0.5199,   1.3529,      987268,  -0.5213
Y1600  ,機電類       ,19951216,  596.70,  598.83,  589.66,  589.66,   259421,     9673887,   0.0577,   1.1645,      987926,   0.0577
Y1600  ,機電類       ,19951218,  595.49,  605.42,  594.55,  599.84,   387986,    14718658,   1.7264,   1.7416,     1004887,   1.7117
Y1600  ,機電類       ,19951219,  588.29,  591.24,  586.27,  591.05,   256872,     9767623,  -1.4654,   1.1530,      990062,  -1.4762
Y1600  ,機電類       ,19951220,  597.71,  597.71,  575.95,  579.01,   330498,    11998868,  -2.0371,   1.4835,      969917,  -2.0581
Y1600  ,機電類       ,19951221,  585.14,  594.68,  580.01,  594.68,   236457,     8591395,   2.7063,   1.0576,     1002375,   2.6704
Y1600  ,機電類       ,19951222,  600.02,  605.17,  596.81,  596.98,   330016,    13732404,   0.3868,   1.4761,     1006314,   0.3860
Y1600  ,機電類       ,19951223,  598.21,  604.65,  593.92,  601.39,   169324,     6855678,   0.7387,   0.7573,     1013700,   0.7360
Y1600  ,機電類       ,19951226,  598.55,  602.53,  595.30,  596.06,   165780,     6414636,  -0.8863,   0.7415,     1004814,  -0.8902
Y1600  ,機電類       ,19951227,  599.88,  600.13,  594.74,  595.59,   182118,     7370732,  -0.0789,   0.8146,     1004026,  -0.0789
Y1600  ,機電類       ,19951228,  599.33,  602.62,  598.01,  601.69,   261605,    10192004,   1.0242,   1.1701,     1014299,   1.0190
Y1600  ,機電類       ,19951229,  606.15,  610.83,  604.31,  608.42,   287659,    12152015,   1.1185,   1.2866,     1025659,   1.1123
Y1600  ,機電類       ,19951230,  611.10,  611.10,  606.18,  609.39,   184974,     7670806,   0.1594,   0.8273,     1027340,   0.1593
Y1600  ,機電類       ,19960104,  613.31,  613.31,  602.97,  602.97,   203060,     8400747,  -1.0535,   0.8966,     1029681,  -1.0591
Y1600  ,機電類       ,19960105,  562.47,  564.20,  562.39,  562.43,   175625,     7764657,  -6.7234,   0.7755,      960468,  -6.9601
Y1600  ,機電類       ,19960106,  568.95,  570.46,  550.72,  565.52,   236878,     9226122,   0.5494,   1.0460,      965727,   0.5479
Y1600  ,機電類       ,19960108,  570.29,  576.24,  568.64,  576.24,   175492,     6497474,   1.8956,   0.7749,      984063,   1.8779
Y1600  ,機電類       ,19960109,  575.22,  575.62,  569.40,  570.30,   143285,     5103236,  -1.0308,   0.6327,      973878,  -1.0362
Y1600  ,機電類       ,19960110,  563.23,  563.23,  555.22,  557.84,   168506,     7031723,  -2.1848,   0.7441,      952543,  -2.2090
Y1600  ,機電類       ,19960111,  549.98,  568.93,  549.98,  562.59,   219940,     8056639,   0.8515,   0.9712,      960608,   0.8479
Y1600  ,機電類       ,19960112,  566.69,  567.69,  558.35,  559.54,   180968,     6493928,  -0.5421,   0.7991,      955313,  -0.5436
Y1600  ,機電類       ,19960113,  568.34,  570.81,  565.84,  570.75,   247137,     8370085,   2.0034,   1.0913,      974440,   1.9836
Y1600  ,機電類       ,19960115,  574.79,  574.79,  570.29,  570.87,   206332,     6568229,   0.0210,   0.9111,      974653,   0.0210
Y1600  ,機電類       ,19960116,  569.76,  572.92,  568.81,  569.55,   161213,     5687811,  -0.2312,   0.7119,      972402,  -0.2315
Y1600  ,機電類       ,19960117,  574.44,  575.50,  569.18,  569.18,   205161,     7237692,  -0.0650,   0.9059,      971762,  -0.0650
Y1600  ,機電類       ,19960118,  570.41,  570.41,  566.04,  568.98,   130940,     4684147,  -0.0351,   0.5782,      971424,  -0.0351
Y1600  ,機電類       ,19960119,  573.78,  576.09,  571.22,  571.22,   154064,     5730828,   0.3937,   0.6803,      975249,   0.3929
Y1600  ,機電類       ,19960120,  574.96,  580.63,  573.41,  580.63,   147285,     6434213,   1.6474,   0.6504,      991306,   1.6339
Y1600  ,機電類       ,19960122,  583.23,  584.05,  578.03,  579.55,   130431,     5467981,  -0.1860,   0.5759,      989471,  -0.1862
Y1600  ,機電類       ,19960123,  579.71,  579.71,  572.21,  573.41,   101034,     4020971,  -1.0594,   0.4461,      978987,  -1.0651
Y1600  ,機電類       ,19960124,  571.55,  573.65,  568.82,  573.65,    92460,     3595248,   0.0419,   0.4083,      979401,   0.0418
Y1600  ,機電類       ,19960125,  567.10,  568.36,  565.50,  566.11,   119646,     4335633,  -1.3144,   0.5283,      966515,  -1.3231
Y1600  ,機電類       ,19960126,  569.03,  569.37,  565.64,  567.52,    88242,     3126009,   0.2491,   0.3896,      968929,   0.2488
Y1600  ,機電類       ,19960127,  568.13,  568.13,  562.14,  563.23,    96795,     3460563,  -0.7559,   0.4274,      961607,  -0.7588
Y1600  ,機電類       ,19960129,  561.26,  564.83,  545.23,  546.14,   172203,     6469462,  -3.0343,   0.7604,      932421,  -3.0813
Y1600  ,機電類       ,19960130,  552.31,  561.82,  550.20,  561.82,   148250,     5401550,   2.8711,   0.6546,      959194,   2.8306
Y1600  ,機電類       ,19960131,  562.90,  564.86,  557.32,  559.12,   147701,     5598839,  -0.4806,   0.6522,      954587,  -0.4817
Y1600  ,機電類       ,19960201,  558.59,  562.67,  555.63,  562.53,   107593,     4167201,   0.6099,   0.4739,      962230,   0.6080
Y1600  ,機電類       ,19960202,  564.44,  565.35,  560.37,  562.45,    92078,     3360009,  -0.0142,   0.4055,      962085,  -0.0142
Y1600  ,機電類       ,19960203,  564.06,  564.23,  561.11,  562.04,    62134,     2303280,  -0.0729,   0.2729,      962926,  -0.0729
Y1600  ,機電類       ,19960205,  559.49,  559.49,  548.74,  556.30,   122790,     4680087,  -1.0213,   0.5394,      953092,  -1.0265
Y1600  ,機電類       ,19960206,  553.87,  553.87,  547.95,  547.95,   104638,     3827944,  -1.5010,   0.4588,      938781,  -1.5124
Y1600  ,機電類       ,19960207,  549.87,  553.32,  544.92,  553.32,   123801,     4334872,   0.9800,   0.5428,      947985,   0.9752
Y1600  ,機電類       ,19960208,  552.92,  552.92,  549.25,  549.67,    95439,     3260091,  -0.6597,   0.4183,      942120,  -0.6618
Y1600  ,機電類       ,19960209,  553.12,  568.56,  552.65,  559.32,   220750,     8752968,   1.7556,   0.9660,      959735,   1.7404
Y1600  ,機電類       ,19960210,  560.97,  561.13,  555.83,  559.54,    82130,     3076778,   0.0393,   0.3589,      961126,   0.0393
Y1600  ,機電類       ,19960212,  564.85,  569.36,  563.67,  567.90,   142001,     5278456,   1.4941,   0.6206,      975500,   1.4830
Y1600  ,機電類       ,19960213,  567.53,  569.27,  566.62,  568.24,   135756,     5227272,   0.0599,   0.5933,      976080,   0.0599
Y1600  ,機電類       ,19960214,  567.46,  567.46,  563.19,  564.04,   103936,     4087406,  -0.7391,   0.4542,      968861,  -0.7419
Y1600  ,機電類       ,19960215,  563.18,  567.68,  561.89,  564.25,   124056,     5029984,   0.0372,   0.5421,      969321,   0.0372
Y1600  ,機電類       ,19960223,  570.99,  570.99,  564.36,  564.36,    75494,     3204050,   0.0195,   0.3299,      969503,   0.0195
Y1600  ,機電類       ,19960224,  566.86,  566.86,  563.82,  564.34,    46184,     1717769,  -0.0035,   0.2018,      969481,  -0.0035
Y1600  ,機電類       ,19960226,  561.94,  561.94,  557.69,  557.92,    63830,     2420203,  -1.1376,   0.2789,      958453,  -1.1441
Y1600  ,機電類       ,19960227,  561.09,  561.25,  545.20,  548.68,   114662,     4828780,  -1.6562,   0.5011,      942578,  -1.6700
Y1600  ,機電類       ,19960228,  549.16,  549.16,  543.94,  545.70,    71591,     2856822,  -0.5431,   0.3128,      937462,  -0.5446
Y1600  ,機電類       ,19960229,  548.48,  551.49,  548.48,  551.09,    56447,     2097728,   0.9877,   0.2467,      946712,   0.9829
Y1600  ,機電類       ,19960301,  553.66,  559.36,  551.90,  559.01,   113037,     3911914,   1.4372,   0.4920,      964196,   1.4269
Y1600  ,機電類       ,19960302,  558.33,  558.62,  553.47,  554.70,    83712,     2943475,  -0.7710,   0.3644,      956756,  -0.7740
Y1600  ,機電類       ,19960304,  553.21,  553.21,  545.70,  548.79,   109543,     4235034,  -1.0654,   0.4768,      946573,  -1.0712
Y1600  ,機電類       ,19960305,  543.98,  544.51,  532.92,  534.59,   147533,     5691617,  -2.5875,   0.6422,      922077,  -2.6216
Y1600  ,機電類       ,19960306,  517.87,  524.79,  516.94,  522.64,   129477,     4801449,  -2.2354,   0.5636,      901471,  -2.2607
Y1600  ,機電類       ,19960307,  523.23,  527.70,  519.79,  521.00,   125034,     4987655,  -0.3138,   0.5442,      898643,  -0.3143
Y1600  ,機電類       ,19960308,  525.47,  525.59,  518.30,  525.59,   151427,     5729244,   0.8810,   0.6591,      906554,   0.8771
Y1600  ,機電類       ,19960309,  520.48,  525.46,  519.84,  524.28,    79921,     2944744,  -0.2492,   0.3479,      904288,  -0.2496
Y1600  ,機電類       ,19960311,  516.23,  518.14,  508.15,  508.15,   146094,     5380220,  -3.0766,   0.6359,      876474,  -3.1249
Y1600  ,機電類       ,19960312,  508.59,  511.41,  495.13,  495.30,   157213,     6059130,  -2.5288,   0.6843,      854306,  -2.5613
Y1600  ,機電類       ,19960313,  497.88,  505.11,  497.88,  505.11,   161423,     6016184,   1.9806,   0.7026,      871228,   1.9613
Y1600  ,機電類       ,19960314,  507.98,  521.40,  507.98,  521.40,   170155,     6284971,   3.2250,   0.7406,      899334,   3.1741
Y1600  ,機電類       ,19960315,  527.04,  529.22,  519.77,  529.04,   209677,     7082765,   1.4653,   0.9127,      912503,   1.4547
Y1600  ,機電類       ,19960316,  523.06,  531.29,  523.06,  530.40,   165684,     5805602,   0.2571,   0.7212,      914858,   0.2567
Y1600  ,機電類       ,19960318,  532.89,  537.27,  530.76,  531.23,   191261,     6275201,   0.1565,   0.8325,      916290,   0.1564
Y1600  ,機電類       ,19960319,  539.92,  540.86,  537.29,  538.41,   170706,     6633684,   1.3516,   0.7430,      928669,   1.3425
Y1600  ,機電類       ,19960320,  541.83,  548.14,  541.83,  548.14,   184243,     6794081,   1.8072,   0.8020,      945442,   1.7910
Y1600  ,機電類       ,19960321,  551.83,  551.94,  546.55,  548.75,   179956,     6613423,   0.1113,   0.7833,      946493,   0.1112
Y1600  ,機電類       ,19960322,  550.07,  550.07,  543.40,  548.43,   200801,     7708889,  -0.0583,   0.8740,      945950,  -0.0583
Y1600  ,機電類       ,19960325,  556.33,  556.33,  548.02,  549.87,   183061,     6824640,   0.2626,   0.7968,      948428,   0.2622
Y1600  ,機電類       ,19960326,  544.69,  552.63,  544.01,  552.21,   162446,     5947986,   0.4256,   0.7071,      952461,   0.4247
Y1600  ,機電類       ,19960327,  556.41,  557.80,  548.68,  549.00,   156707,     6044877,  -0.5813,   0.6821,      946930,  -0.5830
Y1600  ,機電類       ,19960328,  546.11,  548.91,  544.78,  548.91,   100595,     3874137,  -0.0164,   0.4379,      946784,  -0.0164
Y1600  ,機電類       ,19960401,  552.57,  555.41,  550.11,  555.41,   125705,     4504089,   1.1842,   0.5472,      957984,   1.1772
Y1600  ,機電類       ,19960402,  558.71,  563.34,  557.74,  562.88,   238312,     8133614,   1.3450,   1.0373,      970876,   1.3360
Y1600  ,機電類       ,19960405,  573.49,  586.92,  572.06,  586.92,   438043,    17042749,   4.2709,   1.9067,     1012344,   4.1822
Y1600  ,機電類       ,19960406,  592.20,  597.97,  586.25,  597.97,   294531,    11654898,   1.8827,   1.2820,     1031398,   1.8652
