symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2317,鴻海         ,20000104,240,250,237,248,11609,2859370,5.9829,1.0554,272800,5.8108
2317,鴻海         ,20000105,245,254,243,248,9077,2254107,0,0.8252,272800,0
2317,鴻海         ,20000106,249,254,242,248,10848,2705029,0,0.9862,272800,0
2317,鴻海         ,20000107,240,245,236,238,7305,1748150,-4.0323,0.6641,261800,-4.1158
2317,鴻海         ,20000110,240,247,236,243,8203,1991431,2.1008,0.7457,267300,2.0791
2317,鴻海         ,20000111,258,258,241,241,13077,3273171,-0.823,1.1888,265100,-0.8265
2317,鴻海         ,20000112,244,255,240,255,12145,3027855,5.8091,1.1041,280500,5.6467
2317,鴻海         ,20000113,259,264,253,255,20729,5380729,0,1.8845,280500,0
2317,鴻海         ,20000114,258,260,245,245,8729,2195724,-3.9216,0.7935,269500,-4.0005
2317,鴻海         ,20000115,246,253,246,251,6523,1629938,2.449,0.593,276100,2.4195
2317,鴻海         ,20000117,253,259,251,254,7277,1863443,1.1952,0.6615,279400,1.1881
2317,鴻海         ,20000118,256,257,251,253,4140,1048937,-0.3937,0.3764,278300,-0.3945
2317,鴻海         ,20000119,253,254,246,247,4594,1147423,-2.3715,0.4176,271700,-2.4001
2317,鴻海         ,20000120,250,250,244,249,3031,750145,0.8097,0.2755,273900,0.8065
2317,鴻海         ,20000121,249,253,248,248,5453,1367610,-0.4016,0.4957,272800,-0.4024
2317,鴻海         ,20000124,253,253,245,245,3669,908687,-1.2097,0.3335,269500,-1.2171
2317,鴻海         ,20000125,245,248,243,243,2632,644359,-0.8163,0.2393,267300,-0.8197
2317,鴻海         ,20000126,243,248,242,244,5448,1335133,0.4115,0.4953,268400,0.4107
2317,鴻海         ,20000127,248,248,243,243,2809,687436,-0.4098,0.2554,267300,-0.4107
2317,鴻海         ,20000128,243,250,243,246,5412,1337935,1.2346,0.492,270600,1.227
2317,鴻海         ,20000129,246,249,245,249,2392,592505,1.2195,0.2175,273900,1.2121
2317,鴻海         ,20000131,250,252,248,249,3610,902897,0,0.3282,273900,0
2317,鴻海         ,20000201,251,252,245,246,4438,1100567,-1.2048,0.4035,270600,-1.2121
2317,鴻海         ,20000209,252,259,248,248,16006,4039936,0.813,1.4551,272800,0.8097
2317,鴻海         ,20000210,248,253,245,253,9863,2464441,2.0161,0.8966,278300,1.9961
2317,鴻海         ,20000211,256,270,256,270,18151,4773205,6.7194,1.6501,297000,6.5032
2317,鴻海         ,20000214,276,282,270,270,21421,5941859,0,1.9474,297000,0
2317,鴻海         ,20000215,275,286,270,285,12693,3508726,5.5556,1.1539,313500,5.4067
2317,鴻海         ,20000216,285,286,279,281,8495,2392859,-1.4035,0.7723,309100,-1.4135
2317,鴻海         ,20000217,278,285,278,278,6582,1849898,-1.0676,0.5984,305800,-1.0734
2317,鴻海         ,20000218,283,283,275,275,5645,1578037,-1.0791,0.5132,302500,-1.085
2317,鴻海         ,20000219,275,276,265,266,5007,1353236,-3.2727,0.4552,292600,-3.3275
