symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2409,友達         ,20000908,62,62,62,62,38,2356,6.8966,0.0035,68200,6.6691
2409,友達         ,20000911,66,66,66,66,166,10956,6.4516,0.0151,72600,6.252
2409,友達         ,20000913,70.5,70.5,70.5,70.5,2965,209032,6.8182,0.2695,77550,6.5958
2409,友達         ,20000914,75,75,68,68.5,18240,1327573,-2.8369,1.6582,75350,-2.8779
2409,友達         ,20000915,68.5,71,67.5,67.5,8037,559279,-1.4599,0.7306,74250,-1.4706
2409,友達         ,20000916,66.5,67.5,65,67,4847,321371,-0.7407,0.4406,73700,-0.7435
2409,友達         ,20000918,67,69,66.5,68.5,3834,259988,2.2388,0.3485,75350,2.2141
2409,友達         ,20000919,69,69.5,66,66.5,3983,270490,-2.9197,0.3621,73150,-2.9632
2409,友達         ,20000920,68,68,66,66.5,4057,270296,0,0.3688,73150,0
2409,友達         ,20000921,67.5,68.5,65.5,67.5,4105,275974,1.5038,0.3732,74250,1.4926
2409,友達         ,20000922,64,65,63,63,4355,278099,-6.6667,0.3959,69300,-6.8993
2409,友達         ,20000925,63.5,64,59,59,2446,150440,-6.3492,0.2224,64900,-6.5597
2409,友達         ,20000926,56,57,55,55,1520,84069,-6.7797,0.1382,60500,-7.0204
2409,友達         ,20000927,52.5,55,52,52.5,4527,242372,-4.5455,0.4115,57750,-4.652
2409,友達         ,20000928,52.5,54,52.5,53,2466,131285,0.9524,0.2242,58300,0.9479
2409,友達         ,20000929,53,53.5,49.3,49.5,2005,102640,-6.6038,0.1823,54450,-6.8319
2409,友達         ,20000930,46.2,47.7,46.1,46.3,3263,151328,-6.4646,0.2966,50930,-6.6831
2409,友達         ,20001002,45,46.3,45,45.1,1456,66306,-2.5918,0.1324,49610,-2.626
2409,友達         ,20001003,44.5,47.8,44.1,47.5,2367,109051,5.3215,0.2152,52250,5.1847
2409,友達         ,20001004,45.9,45.9,45.9,45.9,130,6008,-3.3684,0.0118,50490,-3.4265
2409,友達         ,20001005,44.3,44.5,44.3,44.3,2373,105164,-3.4858,0.2157,48730,-3.548
2409,友達         ,20001006,43.3,47.4,43.3,47.4,3307,150796,6.9977,0.3006,52140,6.7638
2409,友達         ,20001007,47.4,47.4,45.8,45.8,1228,56706,-3.3755,0.1116,50380,-3.4338
2409,友達         ,20001009,44.2,44.2,44.2,44.2,227,10033,-3.4934,0.0206,48620,-3.5559
2409,友達         ,20001011,42.7,42.7,42.7,42.7,82,3518,-3.3937,0.0075,46970,-3.4526
2409,友達         ,20001012,39.8,39.8,39.8,39.8,166,6611,-6.7916,0.0151,43780,-7.0332
2409,友達         ,20001013,37.1,37.5,37.1,37.5,2438,90490,-5.7789,0.2216,41250,-5.9526
2409,友達         ,20001016,38.5,39.4,34.9,34.9,1702,62739,-6.9333,0.1547,38390,-7.1854
2409,友達         ,20001017,32.5,32.5,32.5,32.5,1021,33184,-6.8768,0.0928,35750,-7.1247
2409,友達         ,20001018,30.3,30.3,30.3,30.3,847,25667,-6.7692,0.077,33330,-7.0092
2409,友達         ,20001019,28.2,28.2,28.2,28.2,845,23839,-6.9307,0.0768,31020,-7.1826
2409,友達         ,20001020,27.4,30,27.3,30,5366,153112,6.383,0.4878,33000,6.1875
2409,友達         ,20001021,29,29,29,29,970,28144,-3.3333,0.0882,31900,-3.3902
2409,友達         ,20001023,28,28,28,28,436,12208,-3.4483,0.0396,30800,-3.5091
2409,友達         ,20001024,27.1,29.9,27.1,29.9,6524,185615,6.7857,0.5931,32890,6.5654
2409,友達         ,20001025,29.9,31.9,29.5,31.9,4213,130958,6.689,0.383,35090,6.4748
2409,友達         ,20001026,30.8,31,30.8,30.8,4137,127456,-3.4483,0.3761,33880,-3.5091
2409,友達         ,20001027,29.8,31.1,29.8,30.5,5910,177963,-0.974,0.5373,33550,-0.9788
2409,友達         ,20001030,29.5,29.5,29.5,29.5,16,475,-3.2787,0.0015,32450,-3.3336
2409,友達         ,20001031,28.5,28.5,28.5,28.5,1819,51841,-3.3898,0.1654,31350,-3.4486
2409,友達         ,20001101,27.7,28.1,27.6,27.7,2006,55467,-2.807,0.1824,30470,-2.8472
2409,友達         ,20001102,26.9,27.7,26.9,27.7,1800,49401,0,0.1636,30470,0
2409,友達         ,20001103,26.8,28.7,26.8,28.7,3335,92173,3.6101,0.3032,31570,3.5465
2409,友達         ,20001104,28.3,28.6,27.7,27.7,1740,48333,-3.4843,0.1582,30470,-3.5465
2409,友達         ,20001106,27.7,28.4,26.8,28.2,1710,47069,1.8051,0.1555,31020,1.789
2409,友達         ,20001107,28.2,28.6,27.6,28,1342,37765,-0.7092,0.122,30800,-0.7117
2409,友達         ,20001108,28,29.6,28,29.1,2521,73767,3.9286,0.2292,32010,3.8534
2409,友達         ,20001109,27.3,28.5,27.3,28.1,2630,73692,-3.4364,0.2391,30910,-3.4969
2409,友達         ,20001110,28,29.6,28,29.1,3323,96144,3.5587,0.3021,32010,3.4969
2409,友達         ,20001113,28,28,27.1,27.1,2436,66271,-6.8729,0.2215,29810,-7.1204
2409,友達         ,20001114,26.5,27,25.8,27,1303,34366,-0.369,0.1185,29700,-0.3697
2409,友達         ,20001115,27.5,27.8,26,26,833,22562,-3.7037,0.0757,28600,-3.774
2409,友達         ,20001116,25.7,26.1,25,25.8,1537,39098,-0.7692,0.1397,28380,-0.7722
2409,友達         ,20001117,25,25.2,24.2,25.2,1163,28769,-2.3256,0.1057,27720,-2.353
2409,友達         ,20001118,25,25,23.8,24.6,1947,47992,-2.381,0.177,27060,-2.4098
2409,友達         ,20001120,23.8,23.8,22.9,22.9,464,10713,-6.9106,0.0422,25190,-7.161
2409,友達         ,20001121,22.1,22.9,22.1,22.6,1373,30669,-1.31,0.1248,24860,-1.3187
2409,友達         ,20001122,22.9,23.4,22.3,22.3,1045,23913,-1.3274,0.095,24530,-1.3363
2409,友達         ,20001123,21.8,22,21.6,21.6,610,13212,-3.139,0.0555,23760,-3.1893
2409,友達         ,20001124,21.2,23.1,21.2,23.1,1312,29401,6.9444,0.1193,25410,6.7139
2409,友達         ,20001127,24,24.7,23.4,24.7,1415,34144,6.9264,0.1286,27170,6.6971
2409,友達         ,20001128,24.7,26.1,24,24.9,1732,43563,0.8097,0.1575,27390,0.8065
2409,友達         ,20001129,24.5,24.6,24.1,24.1,880,21357,-3.2129,0.08,26510,-3.2656
2409,友達         ,20001130,23.8,24.2,23.3,23.3,949,22550,-3.3195,0.0863,25630,-3.3758
2409,友達         ,20001201,22.5,22.9,22.5,22.9,531,11989,-1.7167,0.0483,25190,-1.7316
2409,友達         ,20001202,23,23.8,22.8,23.2,712,16640,1.31,0.0647,25520,1.3015
2409,友達         ,20001204,23.4,23.4,22.6,22.6,226,5182,-2.5862,0.0205,24860,-2.6202
2409,友達         ,20001205,23.4,23.4,22.3,23.2,503,11562,2.6549,0.0457,25520,2.6202
2409,友達         ,20001206,24.4,24.4,23.6,24.3,836,20063,4.7414,0.076,26730,4.6324
2409,友達         ,20001207,24,24,23.5,23.8,640,15271,-2.0576,0.0582,26180,-2.0791
2409,友達         ,20001208,23.8,24.2,23.6,24,409,9782,0.8403,0.0372,26400,0.8368
2409,友達         ,20001211,24.1,24.3,23.8,24,451,10837,0,0.041,26400,0
2409,友達         ,20001212,24.4,24.5,24,24.1,530,12851,0.4167,0.0482,26510,0.4158
2409,友達         ,20001213,24.2,24.3,23.8,24,375,9018,-0.4149,0.0341,26400,-0.4158
2409,友達         ,20001214,23.9,24.2,23.6,23.9,460,10953,-0.4167,0.0418,26290,-0.4175
2409,友達         ,20001215,23.5,23.7,23.1,23.1,440,10242,-3.3473,0.04,25410,-3.4046
2409,友達         ,20001216,22.3,22.5,22.3,22.3,749,16717,-3.4632,0.0681,24530,-3.5246
2409,友達         ,20001218,21.8,22.5,21.7,22.5,487,10749,0.8969,0.0443,24750,0.8929
2409,友達         ,20001219,21.8,22,21.8,21.8,270,5918,-3.1111,0.0245,23980,-3.1605
2409,友達         ,20001220,21.1,21.5,21.1,21.1,637,13454,-3.211,0.0579,23210,-3.2637
2409,友達         ,20001221,20.4,20.4,20.4,20.4,180,3672,-3.3175,0.0164,22440,-3.3738
2409,友達         ,20001222,19.7,20.4,19.7,19.8,554,10990,-2.9412,0.0504,21780,-2.9853
2409,友達         ,20001226,19.8,20.6,19.6,20.4,592,11932,3.0303,0.0538,22440,2.9853
2409,友達         ,20001227,20,20.2,19.7,19.7,260,5147,-3.4314,0.0236,21670,-3.4916
2409,友達         ,20001228,19.5,20,19.2,19.7,522,10272,0,0.0475,21670,0
2409,友達         ,20001229,19.8,20.3,19.4,19.5,433,8620,-1.0152,0.0394,21450,-1.0204
2409,友達         ,20001230,19.2,20.3,19.2,19.5,394,7783,0,0.0358,21450,0
2409,友達         ,20010102,20,20.7,19.4,20.7,650,13211,6.1538,0.0591,22770,5.9719
2409,友達         ,20010103,20.5,22.1,20.2,22.1,1555,33766,6.7633,0.1414,24310,6.5444
2409,友達         ,20010104,23.4,23.6,23,23.6,1772,41604,6.7873,0.1611,25960,6.5669
2409,友達         ,20010105,24.4,24.8,23.6,24.3,2728,66360,2.9661,0.248,26730,2.923
